run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,curve_active,drift_check_active,drift_check_result,warning_active,warning_obstacle_id,driver_input_this_frame,inputs_per_second,hit_obstacle_id_this_frame,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
36.78513,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.84035,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.87362,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.88554,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.89958,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.90981,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.93037,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
36.95584,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.00389,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.02794,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.05282,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.0684,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.08013,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.09719,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.12748,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.15053,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
37.17657,1,0,0,0,0,0,0,-1,1,1.0000,-1,0,0,0,0,0
37.1993,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
37.22448,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
37.24944,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
