time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
38.161,1,0,0.4451,0.1062,0.4946,0.6462,0.5957,0.5957,0.5021,0.4451,0.1062,0.4946,0.6661,0.6006,0.6016,0.4823,0.0000,0.3504,0.0000,0.0000,0.0000,0.0000
38.682,1,0,0.4308,0.1170,0.4927,0.6449,0.5942,0.5942,0.5029,0.4308,0.1170,0.4927,0.6647,0.5991,0.6000,0.4831,0.0000,0.3504,0.0000,0.0000,0.0000,0.0000
39.194,1,100,0.4880,0.1161,0.4979,0.6485,0.5983,0.5983,0.5008,0.4880,0.1161,0.4979,0.6684,0.6032,0.6042,0.4810,0.3592,0.3504,0.0000,0.0000,0.0000,0.0000
39.706,1,100,0.5459,0.1161,0.5053,0.6537,0.6043,0.6043,0.4979,0.5459,0.1161,0.5053,0.6737,0.6092,0.6102,0.4779,0.3592,0.3504,0.0000,0.0000,0.0000,0.0000
40.237,1,100,0.5775,0.1161,0.5090,0.6563,0.6072,0.6072,0.4964,0.5775,0.1161,0.5090,0.6763,0.6121,0.6131,0.4764,0.3592,0.3504,0.0000,0.0000,0.0000,0.0000
40.746,1,100,0.5959,0.1368,0.5131,0.6592,0.6105,0.6105,0.4948,0.5959,0.1368,0.5131,0.6792,0.6155,0.6165,0.4747,0.3592,0.3504,0.0000,0.0000,0.0000,0.0000
41.274,1,100,0.6105,0.1368,0.5151,0.6606,0.6121,0.6121,0.4940,0.6105,0.1368,0.5151,0.6807,0.6171,0.6181,0.4739,0.3592,0.3504,0.0000,0.0000,0.0000,0.0000
41.799,1,100,0.6193,0.1484,0.5177,0.6624,0.6142,0.6142,0.4929,0.6193,0.1484,0.5177,0.6825,0.6191,0.6201,0.4728,0.2625,0.2560,0.0000,0.0000,0.0000,0.0000
42.322,1,100,0.6234,0.1484,0.5183,0.6628,0.6147,0.6147,0.4927,0.6234,0.1484,0.5183,0.6829,0.6196,0.6206,0.4726,0.2625,0.2560,0.0000,0.0000,0.0000,0.0000
42.845,1,150,0.6711,0.1670,0.5286,0.6700,0.6229,0.6229,0.4886,0.6711,0.1670,0.5286,0.6902,0.6279,0.6289,0.4684,0.5385,0.2560,0.0000,0.0000,0.0000,0.0000
43.379,1,150,0.6961,0.1670,0.5327,0.6729,0.6262,0.6262,0.4869,0.6961,0.1670,0.5327,0.6932,0.6312,0.6322,0.4666,0.5385,0.2560,0.0000,0.0000,0.0000,0.0000
43.894,1,150,0.7042,0.1670,0.5336,0.6735,0.6269,0.6269,0.4866,0.7042,0.1670,0.5336,0.6938,0.6319,0.6329,0.4663,0.5385,0.2560,0.0000,0.0000,0.0000,0.0000
44.407,1,150,0.7071,0.1670,0.5344,0.6741,0.6276,0.6276,0.4862,0.7071,0.1670,0.5344,0.6944,0.6326,0.6336,0.4659,0.5385,0.2560,0.0000,0.0000,0.0000,0.0000
44.927,1,150,0.7082,0.1858,0.5386,0.6770,0.6309,0.6309,0.4845,0.7082,0.1858,0.5386,0.6974,0.6359,0.6369,0.4642,0.5385,0.2560,0.0000,0.0000,0.0000,0.0000
45.455,1,150,0.7015,0.1972,0.5408,0.6786,0.6327,0.6327,0.4837,0.7015,0.1972,0.5408,0.6989,0.6377,0.6387,0.4633,0.4197,0.1996,0.0000,0.0000,0.0000,0.0000
