time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
41.417,1,200,0.4723,0.4000,0.4873,0.6411,0.5899,0.5899,0.5051,0.4723,0.4000,0.4873,0.6411,0.5899,0.5899,0.5051,0.4000,0.2000,0.1053,0.2500,0.0000,0.6250
41.919,1,200,0.4864,0.4000,0.4940,0.6458,0.5952,0.5952,0.5024,0.4864,0.4000,0.4940,0.6458,0.5952,0.5952,0.5024,0.4000,0.2000,0.1053,0.2500,0.0000,0.6250
42.424,1,200,0.4908,0.4000,0.4962,0.6473,0.5969,0.5969,0.5015,0.4908,0.4000,0.4962,0.6473,0.5969,0.5969,0.5015,0.4000,0.2000,0.1053,0.2500,0.0000,0.6250
42.925,1,200,0.5130,0.4000,0.5039,0.6527,0.6031,0.6031,0.4985,0.5130,0.4000,0.5039,0.6527,0.6031,0.6031,0.4985,0.4000,0.2000,0.1053,0.3750,0.0000,0.6250
43.427,1,200,0.4911,0.4250,0.4987,0.6491,0.5990,0.5990,0.5005,0.4911,0.4250,0.4987,0.6491,0.5990,0.5990,0.5005,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
43.936,1,200,0.4598,0.4250,0.4837,0.6386,0.5870,0.5870,0.5065,0.4598,0.4250,0.4837,0.6386,0.5870,0.5870,0.5065,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
44.437,1,200,0.4487,0.4250,0.4784,0.6349,0.5828,0.5828,0.5086,0.4487,0.4250,0.4784,0.6349,0.5828,0.5828,0.5086,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
44.942,1,200,0.4446,0.4250,0.4766,0.6336,0.5812,0.5812,0.5094,0.4446,0.4250,0.4766,0.6336,0.5812,0.5812,0.5094,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
45.447,1,200,0.4431,0.4250,0.4759,0.6331,0.5807,0.5807,0.5097,0.4431,0.4250,0.4759,0.6331,0.5807,0.5807,0.5097,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
45.954,1,200,0.4427,0.4250,0.4756,0.6329,0.5805,0.5805,0.5097,0.4427,0.4250,0.4756,0.6329,0.5805,0.5805,0.5097,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
46.458,1,200,0.4425,0.4250,0.4756,0.6329,0.5805,0.5805,0.5098,0.4425,0.4250,0.4756,0.6329,0.5805,0.5805,0.5098,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
46.961,1,200,0.4427,0.4250,0.4756,0.6329,0.5805,0.5805,0.5098,0.4427,0.4250,0.4756,0.6329,0.5805,0.5805,0.5098,0.3333,0.5000,0.1000,0.3750,0.0000,0.6250
47.463,1,200,0.4528,0.4375,0.4792,0.6354,0.5834,0.5834,0.5083,0.4528,0.4375,0.4792,0.6354,0.5834,0.5834,0.5083,0.3333,0.5000,0.1000,0.3333,0.0000,0.5556
47.967,1,200,0.4572,0.4375,0.4812,0.6369,0.5850,0.5850,0.5075,0.4572,0.4375,0.4812,0.6369,0.5850,0.5850,0.5075,0.3333,0.5000,0.1000,0.3333,0.0000,0.5556
48.473,1,200,0.4598,0.4375,0.4821,0.6374,0.5856,0.5856,0.5072,0.4598,0.4375,0.4821,0.6374,0.5856,0.5856,0.5072,0.3333,0.5000,0.1000,0.4444,0.0000,0.5556
48.976,1,200,0.4834,0.4375,0.4926,0.6448,0.5941,0.5941,0.5029,0.4834,0.4375,0.4926,0.6448,0.5941,0.5941,0.5029,0.3333,0.5000,0.1000,0.4444,0.0000,0.5556
49.479,1,200,0.4921,0.4375,0.4966,0.6476,0.5972,0.5972,0.5014,0.4921,0.4375,0.4966,0.6476,0.5972,0.5972,0.5014,0.3333,0.5000,0.1000,0.4444,0.0000,0.5556
49.983,1,200,0.4964,0.4500,0.4976,0.6483,0.5980,0.5980,0.5010,0.4964,0.4500,0.4976,0.6483,0.5980,0.5980,0.5010,0.3333,0.5000,0.0952,0.4444,0.0000,0.5556
50.488,1,200,0.4983,0.4500,0.4989,0.6493,0.5992,0.5992,0.5004,0.4983,0.4500,0.4989,0.6493,0.5992,0.5992,0.5004,0.3333,0.5000,0.0952,0.4444,0.0000,0.5556
50.996,1,200,0.4913,0.4625,0.4994,0.6496,0.5996,0.5996,0.5002,0.4913,0.4625,0.4994,0.6496,0.5996,0.5996,0.5002,0.2857,0.5714,0.0952,0.4444,0.0000,0.5556
51.499,1,200,0.4786,0.4750,0.4910,0.6437,0.5928,0.5928,0.5036,0.4786,0.4750,0.4910,0.6437,0.5928,0.5928,0.5036,0.2857,0.5714,0.0952,0.4000,0.0000,0.5000
52.010,1,200,0.4720,0.4750,0.4889,0.6422,0.5911,0.5911,0.5044,0.4720,0.4750,0.4889,0.6422,0.5911,0.5911,0.5044,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
52.514,1,200,0.4475,0.4750,0.4787,0.6351,0.5830,0.5830,0.5085,0.4475,0.4750,0.4787,0.6351,0.5830,0.5830,0.5085,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
53.022,1,200,0.4381,0.4750,0.4720,0.6304,0.5776,0.5776,0.5112,0.4381,0.4750,0.4720,0.6304,0.5776,0.5776,0.5112,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
53.526,1,200,0.4346,0.4750,0.4695,0.6286,0.5756,0.5756,0.5122,0.4346,0.4750,0.4695,0.6286,0.5756,0.5756,0.5122,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
54.035,1,200,0.4334,0.4750,0.4685,0.6280,0.5748,0.5748,0.5126,0.4334,0.4750,0.4685,0.6280,0.5748,0.5748,0.5126,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
54.541,1,200,0.4330,0.4750,0.4682,0.6278,0.5746,0.5746,0.5127,0.4330,0.4750,0.4682,0.6278,0.5746,0.5746,0.5127,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
55.047,1,200,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
55.548,1,200,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
56.058,1,200,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
56.560,1,200,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.4328,0.4750,0.4681,0.6277,0.5745,0.5745,0.5128,0.2857,0.5714,0.0952,0.4000,0.0000,0.6000
57.066,1,200,0.4385,0.4875,0.4679,0.6275,0.5743,0.5743,0.5129,0.4385,0.4875,0.4679,0.6275,0.5743,0.5743,0.5129,0.2857,0.5714,0.0952,0.3636,0.0000,0.5455
57.572,1,200,0.4453,0.4875,0.4724,0.6307,0.5779,0.5779,0.5110,0.4453,0.4875,0.4724,0.6307,0.5779,0.5779,0.5110,0.2857,0.5714,0.0952,0.3636,0.0000,0.5455
58.075,1,200,0.4507,0.4875,0.4752,0.6326,0.5801,0.5801,0.5099,0.4507,0.4875,0.4752,0.6326,0.5801,0.5801,0.5099,0.2857,0.5714,0.0952,0.3636,0.0000,0.5455
58.578,1,200,0.4548,0.5000,0.4766,0.6336,0.5813,0.5813,0.5094,0.4548,0.5000,0.4766,0.6336,0.5813,0.5813,0.5094,0.2500,0.5000,0.0952,0.3636,0.0000,0.5455
59.079,1,200,0.4699,0.5000,0.4811,0.6367,0.5849,0.5849,0.5076,0.4699,0.5000,0.4811,0.6367,0.5849,0.5849,0.5076,0.2500,0.5000,0.0952,0.4545,0.0000,0.5455
59.585,1,200,0.4871,0.5250,0.4908,0.6435,0.5926,0.5926,0.5037,0.4871,0.5250,0.4908,0.6435,0.5926,0.5926,0.5037,0.2500,0.5000,0.0909,0.4167,0.0000,0.5000
60.095,1,200,0.4960,0.5250,0.4970,0.6479,0.5976,0.5976,0.5012,0.4960,0.5250,0.4970,0.6479,0.5976,0.5976,0.5012,0.2500,0.5000,0.0909,0.4167,0.0000,0.5000
60.597,1,200,0.4769,0.5250,0.4899,0.6429,0.5919,0.5919,0.5041,0.4769,0.5250,0.4899,0.6429,0.5919,0.5919,0.5041,0.2500,0.5000,0.0909,0.4167,0.0000,0.5833
61.106,1,200,0.4696,0.5250,0.4848,0.6394,0.5878,0.5878,0.5061,0.4696,0.5250,0.4848,0.6394,0.5878,0.5878,0.5061,0.2500,0.5000,0.0909,0.4167,0.0000,0.5833
61.609,1,200,0.4669,0.5250,0.4829,0.6380,0.5863,0.5863,0.5068,0.4669,0.5250,0.4829,0.6380,0.5863,0.5863,0.5068,0.2500,0.5000,0.0909,0.4167,0.0000,0.5833
62.116,1,200,0.4661,0.5250,0.4822,0.6376,0.5858,0.5858,0.5071,0.4661,0.5250,0.4822,0.6376,0.5858,0.5858,0.5071,0.2500,0.5000,0.0909,0.4167,0.0000,0.5833
62.624,1,200,0.4712,0.5375,0.4839,0.6387,0.5871,0.5871,0.5064,0.4712,0.5375,0.4839,0.6387,0.5871,0.5871,0.5064,0.2500,0.5000,0.0909,0.3846,0.0000,0.5385
63.128,1,200,0.4733,0.5375,0.4855,0.6399,0.5884,0.5884,0.5058,0.4733,0.5375,0.4855,0.6399,0.5884,0.5884,0.5058,0.2500,0.5000,0.0909,0.3846,0.0000,0.5385
63.636,1,200,0.4759,0.5375,0.4859,0.6401,0.5887,0.5887,0.5056,0.4759,0.5375,0.4859,0.6401,0.5887,0.5887,0.5056,0.2500,0.5000,0.0909,0.4615,0.0000,0.5385
