time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
10.917,1,0,0.4657,0.1054,0.4970,0.6479,0.5976,0.5976,0.5012,0.4657,0.1054,0.4970,0.6479,0.5976,0.5976,0.5012,0.0000,0.0000,0.1817,0.0000,0.0000,0.0000
11.418,1,0,0.4355,0.1054,0.4933,0.6453,0.5947,0.5947,0.5027,0.4355,0.1054,0.4933,0.6453,0.5947,0.5947,0.5027,0.0000,0.0000,0.1817,0.0000,0.0000,0.0000
11.926,1,100,0.4816,0.1045,0.4981,0.6487,0.5985,0.5985,0.5008,0.4816,0.1045,0.4981,0.6487,0.5985,0.5985,0.5008,0.3504,0.0000,0.1817,0.0000,0.0000,0.0000
12.452,1,100,0.5282,0.1045,0.5029,0.6521,0.6024,0.6024,0.4988,0.5282,0.1045,0.5029,0.6521,0.6024,0.6024,0.4988,0.3504,0.0000,0.1817,0.0000,0.0000,0.0000
12.961,1,100,0.5646,0.1258,0.5065,0.6546,0.6052,0.6052,0.4974,0.5646,0.1258,0.5065,0.6546,0.6052,0.6052,0.4974,0.3504,0.0000,0.1319,0.0000,0.0000,0.0000
13.477,1,250,0.6277,0.1354,0.5156,0.6609,0.6125,0.6125,0.4938,0.6277,0.1354,0.5156,0.6609,0.6125,0.6125,0.4938,0.5186,0.2760,0.1319,0.0000,0.0000,0.0000
13.985,1,250,0.6042,0.1354,0.5147,0.6603,0.6117,0.6117,0.4941,0.6042,0.1354,0.5147,0.6603,0.6117,0.6117,0.4941,0.5186,0.2760,0.1319,0.0000,0.0000,0.0000
14.506,1,250,0.5981,0.1354,0.5134,0.6594,0.6107,0.6107,0.4946,0.5981,0.1354,0.5134,0.6594,0.6107,0.6107,0.4946,0.5186,0.2760,0.1319,0.0000,0.0000,0.0000
15.016,1,250,0.6042,0.1557,0.5161,0.6612,0.6128,0.6128,0.4936,0.6042,0.1557,0.5161,0.6612,0.6128,0.6128,0.4936,0.5186,0.2760,0.1024,0.0000,0.0000,0.0000
15.532,1,250,0.6065,0.1557,0.5165,0.6616,0.6132,0.6132,0.4934,0.6065,0.1557,0.5165,0.6716,0.6157,0.6162,0.4833,0.5186,0.2760,0.1024,0.0000,0.0000,0.0000
16.052,1,250,0.6073,0.1557,0.5167,0.6617,0.6133,0.6133,0.4933,0.6073,0.1557,0.5167,0.6717,0.6158,0.6163,0.4833,0.5186,0.2760,0.1024,0.0000,0.0000,0.0000
16.579,1,400,0.6671,0.1739,0.5246,0.6672,0.6197,0.6197,0.4902,0.6671,0.1739,0.5246,0.6773,0.6222,0.6227,0.4801,0.8015,0.2760,0.0829,0.0000,0.0000,0.0000
17.087,1,400,0.6910,0.1739,0.5328,0.6730,0.6263,0.6263,0.4869,0.6910,0.1739,0.5328,0.6831,0.6288,0.6293,0.4767,0.8015,0.2760,0.0829,0.0000,0.0000,0.0000
17.628,1,400,0.6640,0.1821,0.5316,0.6721,0.6253,0.6253,0.4874,0.6640,0.1821,0.5316,0.6822,0.6278,0.6283,0.4772,0.6213,0.2139,0.1817,0.0000,0.0000,0.0000
18.147,1,400,0.6249,0.1821,0.5236,0.6665,0.6189,0.6189,0.4906,0.6249,0.1821,0.5236,0.6766,0.6214,0.6219,0.4805,0.6213,0.2139,0.1817,0.0000,0.0000,0.0000
18.674,1,400,0.5890,0.1976,0.5178,0.6625,0.6142,0.6142,0.4929,0.5890,0.1976,0.5178,0.6725,0.6167,0.6172,0.4828,0.6213,0.2139,0.2339,0.0000,0.0000,0.0000
19.178,1,400,0.5788,0.1941,0.5153,0.6607,0.6122,0.6122,0.4939,0.5788,0.1941,0.5153,0.6708,0.6147,0.6152,0.4838,0.6213,0.2139,0.3241,0.0000,0.0000,0.0000
19.679,1,550,0.5646,0.1928,0.5119,0.6583,0.6095,0.6095,0.4952,0.5646,0.1928,0.5119,0.6683,0.6120,0.6125,0.4852,0.8519,0.2139,0.3241,0.0000,0.0000,0.0000
