time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
49.462,1,100,0.3138,0.2520,0.4519,0.6163,0.5615,0.5615,0.5192,0.3138,0.2520,0.4519,0.6454,0.5687,0.5702,0.4901,0.1580,0.7217,0.2565,0.0000,0.0000,0.0000
49.966,1,350,0.3586,0.2504,0.4615,0.6230,0.5692,0.5692,0.5154,0.3586,0.2504,0.4615,0.6523,0.5764,0.5779,0.4862,0.3560,0.7217,0.2565,0.0000,0.0000,0.0000
50.486,1,350,0.3744,0.2504,0.4676,0.6273,0.5741,0.5741,0.5130,0.3744,0.2504,0.4676,0.6567,0.5813,0.5828,0.4836,0.3560,0.7217,0.2565,0.0000,0.0000,0.0000
51.003,1,350,0.3800,0.2504,0.4696,0.6287,0.5757,0.5757,0.5122,0.3800,0.2504,0.4696,0.6581,0.5830,0.5844,0.4828,0.3560,0.7217,0.2565,0.0000,0.0000,0.0000
51.509,1,350,0.3917,0.2769,0.4702,0.6291,0.5762,0.5762,0.5119,0.3917,0.2769,0.4702,0.6585,0.5834,0.5849,0.4825,0.2959,0.5999,0.2253,0.0000,0.0000,0.0000
52.026,1,350,0.3991,0.2769,0.4717,0.6302,0.5774,0.5774,0.5113,0.3991,0.2769,0.4717,0.6596,0.5847,0.5861,0.4819,0.2959,0.5999,0.2253,0.0000,0.0000,0.0000
52.547,1,350,0.4017,0.2769,0.4727,0.6309,0.5781,0.5781,0.5109,0.4017,0.2769,0.4727,0.6603,0.5854,0.5869,0.4815,0.2959,0.5999,0.2253,0.0000,0.0000,0.0000
53.051,1,600,0.4425,0.2899,0.4828,0.6379,0.5862,0.5862,0.5069,0.4425,0.2899,0.4828,0.6675,0.5935,0.5950,0.4773,0.4689,0.5999,0.1997,0.0000,0.0000,0.0000
53.553,1,600,0.4482,0.2845,0.4853,0.6397,0.5882,0.5882,0.5059,0.4482,0.2845,0.4853,0.6693,0.5956,0.5970,0.4762,0.4689,0.5999,0.2586,0.0000,0.0000,0.0000
54.076,1,600,0.4485,0.2845,0.4853,0.6397,0.5883,0.5883,0.5059,0.4485,0.2845,0.4853,0.6694,0.5956,0.5971,0.4762,0.4689,0.5999,0.2586,0.0000,0.0000,0.0000
54.592,1,600,0.4500,0.2989,0.4851,0.6396,0.5881,0.5881,0.5060,0.4500,0.2989,0.4851,0.6692,0.5954,0.5969,0.4763,0.4689,0.5999,0.2304,0.0000,0.0000,0.0000
55.126,1,600,0.4454,0.3040,0.4834,0.6384,0.5867,0.5867,0.5066,0.4454,0.3040,0.4834,0.6680,0.5940,0.5955,0.4770,0.3982,0.5096,0.2870,0.0000,0.0000,0.0000
55.633,1,600,0.4381,0.3040,0.4818,0.6372,0.5854,0.5854,0.5073,0.4381,0.3040,0.4818,0.6668,0.5927,0.5942,0.4777,0.3982,0.5096,0.2870,0.0000,0.0000,0.0000
56.139,1,850,0.4531,0.3019,0.4813,0.6369,0.5850,0.5850,0.5075,0.4531,0.3019,0.4813,0.6665,0.5924,0.5938,0.4779,0.5527,0.5096,0.2870,0.0000,0.0000,0.0000
56.650,1,850,0.4859,0.3158,0.4929,0.6450,0.5943,0.5943,0.5028,0.4859,0.3158,0.4929,0.6748,0.6017,0.6032,0.4731,0.5527,0.5096,0.2568,0.0000,0.0000,0.0000
57.174,1,850,0.5027,0.3158,0.4999,0.6500,0.5999,0.5999,0.5000,0.5027,0.3158,0.4999,0.6798,0.6073,0.6088,0.4702,0.5527,0.5096,0.2568,0.0000,0.0000,0.0000
57.677,1,850,0.5080,0.3158,0.5022,0.6516,0.6018,0.6018,0.4991,0.5080,0.3158,0.5022,0.6815,0.6092,0.6107,0.4692,0.5527,0.5096,0.2568,0.0000,0.0000,0.0000
58.203,1,850,0.5132,0.3396,0.5036,0.6525,0.6029,0.6029,0.4985,0.5132,0.3396,0.5036,0.6825,0.6103,0.6118,0.4686,0.4771,0.4399,0.2313,0.0000,0.0000,0.0000
58.707,1,850,0.5156,0.3396,0.5051,0.6536,0.6041,0.6041,0.4979,0.5156,0.3396,0.5051,0.6835,0.6115,0.6130,0.4680,0.4771,0.4399,0.2313,0.0000,0.0000,0.0000
59.225,1,850,0.5188,0.3396,0.5062,0.6543,0.6050,0.6050,0.4975,0.5188,0.3396,0.5062,0.6843,0.6124,0.6139,0.4675,0.4771,0.4399,0.2313,0.0000,0.0000,0.0000
59.732,1,850,0.5207,0.3457,0.5074,0.6551,0.6059,0.6059,0.4971,0.5207,0.3457,0.5074,0.6851,0.6133,0.6148,0.4671,0.4771,0.4399,0.2585,0.0000,0.0000,0.0000
60.240,1,850,0.5174,0.3457,0.5060,0.6542,0.6048,0.6048,0.4976,0.5174,0.3457,0.5060,0.6842,0.6122,0.6137,0.4676,0.4771,0.4399,0.2585,0.0000,0.0000,0.0000
60.761,1,1050,0.5333,0.3372,0.5111,0.6577,0.6089,0.6089,0.4956,0.5333,0.3372,0.5111,0.6878,0.6163,0.6178,0.4655,0.6173,0.4399,0.3089,0.0000,0.0000,0.0000
