time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
26.775,1,0,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27.278,1,0,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27.779,1,0,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28.282,1,0,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0250,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28.783,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29.287,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29.788,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30.290,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30.792,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31.295,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31.797,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32.299,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32.799,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33.299,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33.801,1,0,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34.302,1,0,0.5002,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.5002,0.0375,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34.805,1,0,0.5066,0.0375,0.5002,0.6501,0.6001,0.6001,0.4999,0.5066,0.0375,0.5002,0.6501,0.6001,0.6001,0.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.306,1,0,0.5194,0.0375,0.5006,0.6504,0.6005,0.6005,0.4998,0.5194,0.0375,0.5006,0.6504,0.6005,0.6005,0.4998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.808,1,0,0.5352,0.0375,0.5012,0.6509,0.6010,0.6010,0.4995,0.5352,0.0375,0.5012,0.6509,0.6010,0.6010,0.4995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.310,1,0,0.5473,0.0375,0.5017,0.6512,0.6014,0.6014,0.4993,0.5473,0.0375,0.5017,0.6512,0.6014,0.6014,0.4993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.812,1,0,0.5563,0.0625,0.5034,0.6524,0.6028,0.6028,0.4986,0.5563,0.0625,0.5034,0.6524,0.6028,0.6028,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.313,1,0,0.5601,0.0625,0.5037,0.6526,0.6030,0.6030,0.4985,0.5601,0.0625,0.5037,0.6526,0.6030,0.6030,0.4985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.815,1,0,0.5615,0.0625,0.5038,0.6527,0.6031,0.6031,0.4985,0.5615,0.0625,0.5038,0.6527,0.6031,0.6031,0.4985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.315,1,0,0.5621,0.0625,0.5039,0.6527,0.6031,0.6031,0.4984,0.5621,0.0625,0.5039,0.6527,0.6031,0.6031,0.4984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.817,1,0,0.5623,0.0750,0.5047,0.6533,0.6037,0.6037,0.4981,0.5623,0.0750,0.5047,0.6533,0.6037,0.6037,0.4981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39.317,1,0,0.5623,0.0750,0.5047,0.6533,0.6037,0.6037,0.4981,0.5623,0.0750,0.5047,0.6533,0.6037,0.6037,0.4981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
