time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
7.948,1,0,0.5000,0.0842,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0842,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.498,1,0,0.5000,0.0952,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0952,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.028,1,0,0.5000,0.0952,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.0952,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.554,1,0,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.057,1,0,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.567,1,0,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.100,1,0,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.632,1,0,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.5000,0.1071,0.5000,0.6500,0.6000,0.6000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12.141,1,100,0.5098,0.1062,0.5000,0.6500,0.6000,0.6000,0.5000,0.5098,0.1062,0.5000,0.6500,0.6000,0.6000,0.5000,0.3504,0.0000,0.0000,0.0000,0.0000,0.0000
12.656,1,100,0.5771,0.1170,0.5080,0.6556,0.6064,0.6064,0.4968,0.5771,0.1170,0.5080,0.6556,0.6064,0.6064,0.4968,0.3504,0.0000,0.0000,0.0000,0.0000,0.0000
13.157,1,100,0.5960,0.1170,0.5110,0.6577,0.6088,0.6088,0.4956,0.5960,0.1170,0.5110,0.6577,0.6088,0.6088,0.4956,0.3504,0.0000,0.0000,0.0000,0.0000,0.0000
13.677,1,100,0.5873,0.1286,0.5113,0.6579,0.6091,0.6091,0.4955,0.5873,0.1286,0.5113,0.6579,0.6091,0.6091,0.4955,0.2578,0.0000,0.0000,0.0000,0.0000,0.0000
14.178,1,100,0.5907,0.1286,0.5116,0.6581,0.6093,0.6093,0.4954,0.5907,0.1286,0.5116,0.6581,0.6093,0.6093,0.4954,0.2578,0.0000,0.0000,0.0000,0.0000,0.0000
14.721,1,150,0.6152,0.1462,0.5162,0.6613,0.6129,0.6129,0.4935,0.6152,0.1462,0.5162,0.6613,0.6129,0.6129,0.4935,0.5287,0.0000,0.1188,0.0000,0.0000,0.0000
15.224,1,150,0.6446,0.1462,0.5208,0.6646,0.6167,0.6167,0.4917,0.6446,0.1462,0.5208,0.6747,0.6192,0.6197,0.4816,0.5287,0.0000,0.1188,0.0000,0.0000,0.0000
15.729,1,150,0.6649,0.1462,0.5241,0.6669,0.6193,0.6193,0.4904,0.6649,0.1462,0.5241,0.6770,0.6218,0.6223,0.4803,0.5287,0.0000,0.1188,0.0000,0.0000,0.0000
16.256,1,150,0.6797,0.1462,0.5254,0.6678,0.6203,0.6203,0.4899,0.6797,0.1462,0.5254,0.6778,0.6228,0.6233,0.4798,0.5287,0.0000,0.1188,0.0000,0.0000,0.0000
16.773,1,150,0.6964,0.1660,0.5315,0.6720,0.6252,0.6252,0.4874,0.6964,0.1660,0.5315,0.6822,0.6277,0.6282,0.4773,0.5287,0.0000,0.0943,0.0000,0.0000,0.0000
17.284,1,150,0.6819,0.1760,0.5352,0.6746,0.6281,0.6281,0.4859,0.6819,0.1760,0.5352,0.6848,0.6307,0.6312,0.4758,0.4138,0.2229,0.0943,0.0000,0.0000,0.0000
17.807,1,150,0.6578,0.1760,0.5285,0.6700,0.6228,0.6228,0.4886,0.6578,0.1760,0.5285,0.6801,0.6253,0.6258,0.4785,0.4138,0.2229,0.0943,0.0000,0.0000,0.0000
18.319,1,150,0.6308,0.1826,0.5238,0.6667,0.6191,0.6191,0.4905,0.6308,0.1826,0.5238,0.6768,0.6216,0.6221,0.4804,0.4138,0.2229,0.1813,0.0000,0.0000,0.0000
18.824,1,150,0.6184,0.1826,0.5219,0.6654,0.6176,0.6176,0.4912,0.6184,0.1826,0.5219,0.6754,0.6200,0.6205,0.4811,0.4138,0.2229,0.1813,0.0000,0.0000,0.0000
19.347,1,250,0.6141,0.1781,0.5191,0.6634,0.6153,0.6153,0.4923,0.6141,0.1781,0.5191,0.6735,0.6178,0.6183,0.4823,0.6423,0.2229,0.2826,0.0000,0.0000,0.0000
19.873,1,250,0.6334,0.1781,0.5234,0.6664,0.6187,0.6187,0.4906,0.6334,0.1781,0.5234,0.6765,0.6212,0.6217,0.4806,0.6423,0.2229,0.2826,0.0000,0.0000,0.0000
20.378,1,250,0.6512,0.1968,0.5294,0.6706,0.6236,0.6236,0.4882,0.6512,0.1968,0.5294,0.6807,0.6261,0.6266,0.4781,0.6423,0.2229,0.2335,0.0000,0.0000,0.0000
20.905,1,250,0.6472,0.2079,0.5310,0.6717,0.6248,0.6248,0.4876,0.6472,0.2079,0.5310,0.6818,0.6273,0.6278,0.4775,0.5204,0.1806,0.2335,0.0000,0.0000,0.0000
21.409,1,250,0.6192,0.2044,0.5246,0.6672,0.6197,0.6197,0.4901,0.6192,0.2044,0.5246,0.6773,0.6222,0.6227,0.4801,0.5204,0.1806,0.3237,0.0000,0.0000,0.0000
21.924,1,250,0.6129,0.2224,0.5251,0.6676,0.6201,0.6201,0.4900,0.6129,0.2224,0.5251,0.6777,0.6226,0.6231,0.4799,0.5204,0.1806,0.2726,0.0000,0.0000,0.0000
22.451,1,250,0.6155,0.2224,0.5257,0.6680,0.6205,0.6205,0.4897,0.6155,0.2224,0.5257,0.6781,0.6230,0.6235,0.4796,0.5204,0.1806,0.2726,0.0000,0.0000,0.0000
22.977,1,250,0.5943,0.2185,0.5206,0.6644,0.6165,0.6165,0.4918,0.5943,0.2185,0.5206,0.6745,0.6190,0.6195,0.4817,0.5204,0.1806,0.3545,0.0000,0.0000,0.0000
23.514,1,250,0.5906,0.2357,0.5214,0.6650,0.6171,0.6171,0.4915,0.5906,0.2357,0.5214,0.6750,0.6196,0.6201,0.4814,0.5204,0.1806,0.3030,0.0000,0.0000,0.0000
24.041,1,400,0.6034,0.2390,0.5247,0.6673,0.6198,0.6198,0.4901,0.6034,0.2390,0.5247,0.6774,0.6223,0.6228,0.4800,0.5961,0.3212,0.3784,0.0000,0.0000,0.0000
24.549,1,400,0.5771,0.2390,0.5184,0.6629,0.6147,0.6147,0.4926,0.5771,0.2390,0.5184,0.6730,0.6172,0.6177,0.4826,0.5961,0.3212,0.3784,0.0000,0.0000,0.0000
25.049,1,400,0.5691,0.2556,0.5169,0.6619,0.6136,0.6136,0.4932,0.5691,0.2556,0.5169,0.6719,0.6160,0.6165,0.4832,0.5961,0.3212,0.3272,0.0000,0.0000,0.0000
25.558,1,400,0.5797,0.2556,0.5195,0.6637,0.6156,0.6156,0.4922,0.5797,0.2556,0.5195,0.6737,0.6181,0.6186,0.4821,0.5961,0.3212,0.3272,0.0000,0.0000,0.0000
26.085,1,400,0.5843,0.2556,0.5212,0.6648,0.6169,0.6169,0.4915,0.5843,0.2556,0.5212,0.6749,0.6194,0.6199,0.4815,0.5961,0.3212,0.3272,0.0000,0.0000,0.0000
26.587,1,400,0.5714,0.2511,0.5185,0.6630,0.6148,0.6148,0.4926,0.5714,0.2511,0.5185,0.6730,0.6173,0.6178,0.4825,0.5961,0.3212,0.3975,0.0000,0.0000,0.0000
27.100,1,400,0.5825,0.2671,0.5212,0.6648,0.6170,0.6170,0.4915,0.5825,0.2671,0.5212,0.6749,0.6194,0.6199,0.4815,0.5961,0.3212,0.3468,0.0000,0.0000,0.0000
27.606,1,400,0.5795,0.2778,0.5223,0.6656,0.6178,0.6178,0.4911,0.5795,0.2778,0.5223,0.6757,0.6203,0.6208,0.4810,0.5073,0.2733,0.3468,0.0000,0.0000,0.0000
28.112,1,400,0.5794,0.2778,0.5220,0.6654,0.6176,0.6176,0.4912,0.5794,0.2778,0.5220,0.6755,0.6201,0.6206,0.4811,0.5073,0.2733,0.3468,0.0000,0.0000,0.0000
28.641,1,400,0.5916,0.2930,0.5262,0.6683,0.6210,0.6210,0.4895,0.5916,0.2930,0.5262,0.6784,0.6235,0.6240,0.4794,0.5073,0.2733,0.3059,0.0000,0.0000,0.0000
29.187,1,400,0.6008,0.2930,0.5292,0.6704,0.6233,0.6233,0.4883,0.6008,0.2930,0.5292,0.6805,0.6258,0.6263,0.4782,0.5073,0.2733,0.3059,0.0000,0.0000,0.0000
29.706,1,400,0.6043,0.2930,0.5304,0.6713,0.6243,0.6243,0.4878,0.6043,0.2930,0.5304,0.6814,0.6268,0.6273,0.4777,0.5073,0.2733,0.3059,0.0000,0.0000,0.0000
30.222,1,400,0.6137,0.3075,0.5346,0.6742,0.6277,0.6277,0.4862,0.6137,0.3075,0.5346,0.6945,0.6327,0.6337,0.4659,0.5073,0.2733,0.2721,0.0000,0.0000,0.0000
30.725,1,550,0.6039,0.3134,0.5317,0.6722,0.6253,0.6253,0.4873,0.6039,0.3134,0.5317,0.6924,0.6303,0.6313,0.4671,0.5794,0.3729,0.2721,0.0000,0.0000,0.0000
31.237,1,550,0.6158,0.3134,0.5361,0.6753,0.6289,0.6289,0.4856,0.6158,0.3134,0.5361,0.6956,0.6339,0.6349,0.4652,0.5794,0.3729,0.2721,0.0000,0.0000,0.0000
31.756,1,550,0.6263,0.3271,0.5413,0.6789,0.6330,0.6330,0.4835,0.6263,0.3271,0.5413,0.6993,0.6381,0.6391,0.4631,0.5794,0.3729,0.2438,0.0000,0.0000,0.0000
32.281,1,550,0.6319,0.3271,0.5431,0.6802,0.6345,0.6345,0.4827,0.6319,0.3271,0.5431,0.7006,0.6396,0.6406,0.4624,0.5794,0.3729,0.2438,0.0000,0.0000,0.0000
32.796,1,750,0.6531,0.3249,0.5444,0.6811,0.6355,0.6355,0.4822,0.6531,0.3249,0.5444,0.7015,0.6406,0.6416,0.4618,0.7221,0.3729,0.2438,0.0000,0.0000,0.0000
33.325,1,750,0.6734,0.3484,0.5568,0.6897,0.6454,0.6454,0.4773,0.6734,0.3484,0.5568,0.7102,0.6505,0.6515,0.4568,0.6299,0.3253,0.2198,0.0000,0.0000,0.0000
33.848,1,750,0.6724,0.3484,0.5601,0.6921,0.6481,0.6481,0.4759,0.6724,0.3484,0.5601,0.7127,0.6532,0.6542,0.4554,0.6299,0.3253,0.2198,0.0000,0.0000,0.0000
34.352,1,750,0.6733,0.3484,0.5602,0.6922,0.6482,0.6482,0.4759,0.6733,0.3484,0.5602,0.7127,0.6533,0.6543,0.4554,0.6299,0.3253,0.2198,0.0000,0.0000,0.0000
34.872,1,750,0.6787,0.3609,0.5637,0.6946,0.6510,0.6510,0.4745,0.6787,0.3609,0.5637,0.7152,0.6561,0.6571,0.4539,0.6299,0.3253,0.1991,0.0000,0.0000,0.0000
35.384,1,750,0.6825,0.3609,0.5654,0.6958,0.6524,0.6524,0.4738,0.6825,0.3609,0.5654,0.7164,0.6575,0.6585,0.4532,0.6299,0.3253,0.1991,0.0000,0.0000,0.0000
35.910,1,750,0.6847,0.3609,0.5665,0.6965,0.6532,0.6532,0.4734,0.6847,0.3609,0.5665,0.7172,0.6583,0.6593,0.4528,0.6299,0.3253,0.1991,0.0000,0.0000,0.0000
36.415,1,750,0.6840,0.3828,0.5710,0.6997,0.6568,0.6568,0.4716,0.6840,0.3828,0.5710,0.7204,0.6619,0.6629,0.4509,0.5570,0.2877,0.1812,0.0000,0.0000,0.0000
36.915,1,750,0.6809,0.3828,0.5694,0.6986,0.6555,0.6555,0.4722,0.6809,0.3828,0.5694,0.7192,0.6606,0.6617,0.4516,0.5570,0.2877,0.1812,0.0000,0.0000,0.0000
37.416,1,750,0.6807,0.3828,0.5691,0.6984,0.6553,0.6553,0.4724,0.6807,0.3828,0.5691,0.7190,0.6604,0.6614,0.4517,0.5570,0.2877,0.1812,0.0000,0.0000,0.0000
37.920,1,750,0.6877,0.3941,0.5739,0.7017,0.6591,0.6591,0.4705,0.6877,0.3941,0.5739,0.7224,0.6642,0.6652,0.4498,0.5570,0.2877,0.1656,0.0000,0.0000,0.0000
38.444,1,750,0.6947,0.3941,0.5766,0.7036,0.6612,0.6612,0.4694,0.6947,0.3941,0.5766,0.7243,0.6664,0.6674,0.4486,0.5570,0.2877,0.1656,0.0000,0.0000,0.0000
38.964,1,750,0.7025,0.4048,0.5817,0.7072,0.6654,0.6654,0.4673,0.7025,0.4048,0.5817,0.7280,0.6705,0.6716,0.4465,0.5570,0.2877,0.1518,0.0000,0.0000,0.0000
39.484,1,900,0.7070,0.4089,0.5846,0.7093,0.6677,0.6677,0.4661,0.7070,0.4089,0.5846,0.7301,0.6729,0.6739,0.4453,0.6094,0.3659,0.1518,0.0000,0.0000,0.0000
40.011,1,900,0.7117,0.4016,0.5850,0.7095,0.6680,0.6680,0.4660,0.7117,0.4016,0.5850,0.7303,0.6732,0.6742,0.4452,0.6094,0.3659,0.1950,0.0000,0.0000,0.0000
40.531,1,900,0.7145,0.4122,0.5849,0.7095,0.6679,0.6679,0.4660,0.7145,0.4122,0.5849,0.7303,0.6731,0.6741,0.4452,0.6094,0.3659,0.1790,0.0000,0.0000,0.0000
41.057,1,900,0.7217,0.4122,0.5903,0.7132,0.6722,0.6722,0.4639,0.7217,0.4122,0.5903,0.7341,0.6774,0.6784,0.4430,0.6094,0.3659,0.1790,0.0000,0.0000,0.0000
41.568,1,900,0.7280,0.4122,0.5932,0.7152,0.6746,0.6746,0.4627,0.7280,0.4122,0.5932,0.7362,0.6797,0.6808,0.4418,0.6094,0.3659,0.1790,0.0000,0.0000,0.0000
42.096,1,1000,0.7424,0.4289,0.6018,0.7213,0.6814,0.6814,0.4593,0.7424,0.4289,0.6018,0.7423,0.6866,0.6877,0.4383,0.6521,0.3284,0.1647,0.0000,0.0000,0.0000
42.615,1,1000,0.7584,0.4289,0.6096,0.7268,0.6877,0.6877,0.4561,0.7584,0.4289,0.6096,0.7478,0.6929,0.6940,0.4351,0.6521,0.3284,0.1647,0.0000,0.0000,0.0000
43.128,1,1000,0.7679,0.4289,0.6142,0.7300,0.6914,0.6914,0.4543,0.7679,0.4289,0.6142,0.7511,0.6966,0.6977,0.4332,0.6521,0.3284,0.1647,0.0000,0.0000,0.0000
43.629,1,1000,0.7765,0.4385,0.6208,0.7346,0.6967,0.6967,0.4517,0.7765,0.4385,0.6208,0.7558,0.7019,0.7030,0.4305,0.6521,0.3284,0.1520,0.0000,0.0000,0.0000
44.146,1,1000,0.7826,0.4385,0.6237,0.7366,0.6990,0.6990,0.4505,0.7826,0.4385,0.6237,0.7578,0.7042,0.7053,0.4293,0.6521,0.3284,0.1520,0.0000,0.0000,0.0000
44.647,1,1000,0.7842,0.4572,0.6299,0.7410,0.7040,0.7040,0.4480,0.7842,0.4572,0.6299,0.7623,0.7092,0.7103,0.4267,0.5886,0.2964,0.1406,0.0000,0.0000,0.0000
45.150,1,1000,0.7869,0.4572,0.6304,0.7413,0.7043,0.7043,0.4478,0.7869,0.4572,0.6304,0.7626,0.7096,0.7107,0.4265,0.5886,0.2964,0.1406,0.0000,0.0000,0.0000
45.680,1,1000,0.7907,0.4572,0.6323,0.7426,0.7058,0.7058,0.4471,0.7907,0.4572,0.6323,0.7746,0.7137,0.7153,0.4151,0.5886,0.2964,0.1406,0.0000,0.0000,0.0000
46.193,1,1000,0.7940,0.4658,0.6336,0.7435,0.7069,0.7069,0.4466,0.7940,0.4658,0.6336,0.7755,0.7148,0.7164,0.4146,0.5886,0.2964,0.1303,0.0000,0.0000,0.0000
46.728,1,1000,0.7971,0.4658,0.6380,0.7466,0.7104,0.7104,0.4448,0.7971,0.4658,0.6380,0.7787,0.7184,0.7199,0.4127,0.5886,0.2964,0.1303,0.0000,0.0000,0.0000
47.237,1,1000,0.7902,0.4668,0.6339,0.7437,0.7071,0.7071,0.4464,0.7902,0.4668,0.6339,0.7757,0.7150,0.7166,0.4144,0.5352,0.2695,0.1683,0.0000,0.0000,0.0000
47.755,1,1050,0.7916,0.4634,0.6342,0.7439,0.7074,0.7074,0.4463,0.7916,0.4634,0.6342,0.7760,0.7153,0.7169,0.4143,0.6283,0.2695,0.1683,0.0000,0.0000,0.0000
48.263,1,1050,0.7981,0.4634,0.6379,0.7465,0.7103,0.7103,0.4449,0.7981,0.4634,0.6379,0.7786,0.7182,0.7198,0.4128,0.6283,0.2695,0.1683,0.0000,0.0000,0.0000
48.802,1,1050,0.7981,0.4643,0.6383,0.7468,0.7107,0.7107,0.4447,0.7981,0.4643,0.6383,0.7789,0.7186,0.7202,0.4126,0.6283,0.2695,0.1917,0.0000,0.0000,0.0000
49.326,1,1050,0.8001,0.4643,0.6392,0.7474,0.7114,0.7114,0.4443,0.8001,0.4643,0.6392,0.7795,0.7193,0.7209,0.4122,0.6283,0.2695,0.1917,0.0000,0.0000,0.0000
49.829,1,1050,0.8028,0.4643,0.6405,0.7483,0.7124,0.7124,0.4438,0.8028,0.4643,0.6405,0.7805,0.7204,0.7219,0.4117,0.6283,0.2695,0.1917,0.0000,0.0000,0.0000
50.359,1,1050,0.7928,0.4786,0.6401,0.7481,0.7121,0.7121,0.4439,0.7928,0.4786,0.6401,0.7802,0.7201,0.7216,0.4118,0.5735,0.3353,0.1777,0.0000,0.0000,0.0000
50.876,1,1050,0.7913,0.4702,0.6370,0.7459,0.7096,0.7096,0.4452,0.7913,0.4702,0.6370,0.7780,0.7175,0.7191,0.4131,0.5735,0.3353,0.2156,0.0000,0.0000,0.0000
51.385,1,1050,0.7861,0.4746,0.6351,0.7446,0.7081,0.7081,0.4459,0.7861,0.4746,0.6351,0.7766,0.7160,0.7176,0.4139,0.5735,0.3353,0.2075,0.0000,0.0000,0.0000
51.891,1,1050,0.7873,0.4746,0.6360,0.7452,0.7088,0.7088,0.4456,0.7873,0.4746,0.6360,0.7773,0.7168,0.7184,0.4135,0.5735,0.3353,0.2075,0.0000,0.0000,0.0000
52.427,1,1050,0.7894,0.4746,0.6369,0.7459,0.7096,0.7096,0.4452,0.7894,0.4746,0.6369,0.7779,0.7175,0.7191,0.4132,0.5735,0.3353,0.2075,0.0000,0.0000,0.0000
52.944,1,1050,0.7901,0.4920,0.6424,0.7497,0.7139,0.7139,0.4430,0.7901,0.4920,0.6424,0.7818,0.7219,0.7235,0.4109,0.5254,0.3072,0.1926,0.0000,0.0000,0.0000
53.449,1,1150,0.8026,0.4883,0.6461,0.7522,0.7168,0.7168,0.4416,0.8026,0.4883,0.6461,0.7844,0.7248,0.7264,0.4094,0.6114,0.3072,0.1926,0.0000,0.0000,0.0000
53.954,1,1150,0.8095,0.4923,0.6504,0.7553,0.7203,0.7203,0.4398,0.8095,0.4923,0.6504,0.7876,0.7283,0.7299,0.4075,0.6114,0.3072,0.1856,0.0000,0.0000,0.0000
54.455,1,1150,0.8131,0.4923,0.6538,0.7577,0.7231,0.7231,0.4385,0.8131,0.4923,0.6538,0.7900,0.7311,0.7327,0.4061,0.6114,0.3072,0.1856,0.0000,0.0000,0.0000
54.986,1,1250,0.8159,0.4802,0.6507,0.7555,0.7205,0.7205,0.4397,0.8159,0.4802,0.6507,0.7877,0.7285,0.7301,0.4075,0.6996,0.3072,0.2226,0.0000,0.0000,0.0000
55.511,1,1250,0.8186,0.4974,0.6583,0.7608,0.7267,0.7267,0.4367,0.8186,0.4974,0.6583,0.7932,0.7347,0.7363,0.4043,0.6416,0.2817,0.2067,0.0000,0.0000,0.0000
56.016,1,1250,0.8192,0.4974,0.6587,0.7611,0.7270,0.7270,0.4365,0.8192,0.4974,0.6587,0.7935,0.7350,0.7366,0.4041,0.6416,0.2817,0.2067,0.0000,0.0000,0.0000
56.546,1,1400,0.8302,0.5014,0.6621,0.7635,0.7297,0.7297,0.4351,0.8302,0.5014,0.6621,0.7960,0.7377,0.7393,0.4027,0.7266,0.2817,0.1923,0.0000,0.0000,0.0000
57.047,1,1400,0.8351,0.4927,0.6682,0.7677,0.7345,0.7345,0.4327,0.8351,0.4927,0.6682,0.8003,0.7426,0.7442,0.4002,0.7266,0.2817,0.2285,0.0000,0.0000,0.0000
57.564,1,1400,0.8317,0.4927,0.6634,0.7644,0.7308,0.7308,0.4346,0.8317,0.4927,0.6634,0.7969,0.7388,0.7404,0.4021,0.7266,0.2817,0.2285,0.0000,0.0000,0.0000
58.090,1,1400,0.8287,0.5094,0.6676,0.7673,0.7341,0.7341,0.4330,0.8287,0.5094,0.6676,0.7999,0.7421,0.7437,0.4004,0.6684,0.2591,0.2125,0.0000,0.0000,0.0000
58.622,1,1400,0.8258,0.5094,0.6660,0.7662,0.7328,0.7328,0.4336,0.8258,0.5094,0.6660,0.7987,0.7409,0.7425,0.4011,0.6684,0.2591,0.2125,0.0000,0.0000,0.0000
59.148,1,1400,0.8219,0.5085,0.6637,0.7646,0.7310,0.7310,0.4345,0.8219,0.5085,0.6637,0.7971,0.7390,0.7406,0.4020,0.6684,0.2591,0.2314,0.0000,0.0000,0.0000
59.672,1,1400,0.8197,0.5085,0.6626,0.7638,0.7300,0.7300,0.4350,0.8197,0.5085,0.6626,0.7963,0.7381,0.7397,0.4025,0.6684,0.2591,0.2314,0.0000,0.0000,0.0000
60.221,1,1400,0.8189,0.5085,0.6622,0.7635,0.7297,0.7297,0.4351,0.8189,0.5085,0.6622,0.8068,0.7404,0.7426,0.3918,0.6684,0.2591,0.2314,0.0000,0.0000,0.0000
60.739,1,1400,0.8112,0.5206,0.6651,0.7656,0.7321,0.7321,0.4340,0.8112,0.5206,0.6651,0.8089,0.7428,0.7450,0.3906,0.6176,0.3173,0.2155,0.0000,0.0000,0.0000
61.275,1,1500,0.8091,0.5166,0.6596,0.7617,0.7277,0.7277,0.4362,0.8091,0.5166,0.6596,0.8050,0.7384,0.7405,0.3929,0.6975,0.3173,0.2155,0.0000,0.0000,0.0000
61.792,1,1500,0.8156,0.5203,0.6618,0.7632,0.7294,0.7294,0.4353,0.8156,0.5203,0.6618,0.8065,0.7401,0.7423,0.3920,0.6975,0.3173,0.2081,0.0000,0.0000,0.0000
62.310,1,1500,0.8204,0.5203,0.6657,0.7660,0.7326,0.7326,0.4337,0.8204,0.5203,0.6657,0.8094,0.7433,0.7455,0.3903,0.6975,0.3173,0.2081,0.0000,0.0000,0.0000
62.826,1,1500,0.8251,0.5203,0.6683,0.7678,0.7346,0.7346,0.4327,0.8251,0.5203,0.6683,0.8112,0.7454,0.7475,0.3893,0.6975,0.3173,0.2081,0.0000,0.0000,0.0000
63.354,1,1500,0.8280,0.5358,0.6757,0.7730,0.7406,0.7406,0.4297,0.8280,0.5358,0.6757,0.8166,0.7513,0.7535,0.3861,0.6447,0.2933,0.1942,0.0000,0.0000,0.0000
63.856,1,1500,0.8289,0.5358,0.6761,0.7733,0.7409,0.7409,0.4296,0.8289,0.5358,0.6761,0.8169,0.7517,0.7538,0.3860,0.6447,0.2933,0.1942,0.0000,0.0000,0.0000
64.390,1,1500,0.8308,0.5392,0.6782,0.7747,0.7425,0.7425,0.4287,0.8308,0.5392,0.6782,0.8184,0.7533,0.7555,0.3851,0.6447,0.2933,0.1877,0.0000,0.0000,0.0000
64.891,1,1500,0.8319,0.5392,0.6789,0.7752,0.7431,0.7431,0.4284,0.8319,0.5392,0.6789,0.8189,0.7539,0.7561,0.3848,0.6447,0.2933,0.1877,0.0000,0.0000,0.0000
65.408,1,1600,0.8404,0.5416,0.6838,0.7787,0.7471,0.7471,0.4265,0.8404,0.5416,0.6838,0.8224,0.7579,0.7601,0.3827,0.7223,0.2933,0.1756,0.0000,0.0000,0.0000
