run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,curve_active,drift_check_active,drift_check_result,warning_active,warning_obstacle_id,driver_input_this_frame,inputs_per_second,hit_obstacle_id_this_frame,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
105.7844,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.8434,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.8791,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.8981,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.9122,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.9337,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.9547,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
105.9769,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
106.0199,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
106.033,1,0,0,0,0,0,0,-1,1,1.0000,-1,0,0,0,0,0
106.0611,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.0752,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.0928,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.1151,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.1377,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.1594,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.1828,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.2035,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.2258,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.2477,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.2697,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.2925,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.3147,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.3464,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.3675,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.3884,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.4314,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.4476,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.4677,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.4868,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.5086,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.5292,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.551,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.5731,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.5951,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.6168,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.6398,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.6622,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.6848,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.7069,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.7286,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.7502,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.7732,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.7954,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.8176,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.8401,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.862,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.8844,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.9064,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.928,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.9496,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.972,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
106.995,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
107.0166,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
107.0393,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
107.0617,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
107.0835,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
107.1056,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
107.1278,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
107.1507,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
