run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,warning_active,driver_input_this_frame,warning_reaction_time,inputs_per_second,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
31.7701,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.7893,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.8104,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.8319,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.8544,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.8749,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.8941,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.9150,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.9352,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.9552,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.9772,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
31.9975,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.0180,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.0407,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.0604,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.0999,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.1175,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.1347,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.1535,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.1777,1,0,2,0,1,-1.0000,4.0000,10,7,0,0,17
32.2048,1,0,2,0,1,-1.0000,5.0000,10,7,0,0,17
32.2273,1,0,2,0,1,-1.0000,6.0000,10,7,0,0,17
32.2533,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.2752,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.3213,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.3329,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.3517,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.3766,1,0,2,0,0,-1.0000,6.0000,10,7,0,0,17
32.3999,1,0,2,0,0,-1.0000,5.0000,10,7,0,0,17
32.4235,1,0,2,0,0,-1.0000,4.0000,10,7,0,0,17
32.4478,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.4718,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.4960,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.5197,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.5455,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.5684,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.5926,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.6162,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.6403,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.6638,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.6874,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.7110,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.7350,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.7583,1,0,2,0,0,-1.0000,3.0000,10,7,0,0,17
32.7835,1,0,2,1,0,-1.0000,3.0000,10,7,0,0,17
32.8089,1,0,2,1,1,0.0254,4.0000,10,7,0,0,17
32.8312,1,0,2,1,0,0.0254,4.0000,10,7,0,0,17
32.8550,1,0,2,1,0,0.0254,4.0000,10,7,0,0,17
32.8791,1,0,2,1,0,0.0254,4.0000,10,7,0,0,17
32.9022,1,0,2,1,0,0.0254,4.0000,10,7,0,0,17
32.9262,2,1,3,0,0,0.0254,4.0000,10,8,0,0,18
32.9714,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
32.9831,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.0008,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.0252,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.0496,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.0740,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.0977,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.1214,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.1464,2,0,3,0,0,0.0254,4.0000,10,8,0,0,18
33.1907,2,0,3,0,0,0.0254,3.0000,10,8,0,0,18
33.2025,2,0,3,0,0,0.0254,3.0000,10,8,0,0,18
33.2200,2,0,3,0,0,0.0254,2.0000,10,8,0,0,18
33.2450,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.2683,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.2924,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.3170,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.3420,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.3665,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.3902,2,0,3,0,0,0.0254,1.0000,10,8,0,0,18
33.4145,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.4382,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.4629,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.4872,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.5109,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.5364,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.5607,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.5858,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.6301,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.6411,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.6580,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.6829,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.7077,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.7316,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.7555,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.7805,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.8041,2,0,3,0,0,0.0254,1.0000,10,9,0,0,19
33.8288,2,0,3,0,0,0.0254,0.0000,10,9,0,0,19
33.8534,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
33.8767,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
33.9011,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
33.9254,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
33.9506,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
33.9763,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.0009,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.0269,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.0727,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.0841,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.1024,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.1291,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.1540,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.1783,2,0,3,1,0,-1.0000,0.0000,10,9,0,0,19
34.2021,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.2249,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.2466,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.2679,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.2902,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.3097,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.3319,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.3535,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.3728,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.3941,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.4130,2,0,3,0,0,-1.0000,0.0000,10,9,0,0,19
34.4338,2,0,3,0,1,-1.0000,1.0000,10,9,0,0,19
34.4549,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.4941,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.5076,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.5194,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.5404,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.5620,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.5820,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.6029,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.6223,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.6423,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.6636,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.7023,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.7132,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
34.7288,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.7500,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.7699,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.7904,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.8109,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.8326,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.8528,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.8746,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.8959,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.9152,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.9354,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.9574,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.9774,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
34.9982,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
35.0199,2,0,3,1,0,-1.0000,1.0000,10,9,0,0,19
35.0411,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
35.0597,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
35.0795,2,0,3,0,0,-1.0000,1.0000,10,9,0,0,19
35.1019,2,0,3,0,1,-1.0000,2.0000,10,9,0,0,19
35.1215,2,0,3,0,0,-1.0000,2.0000,10,9,0,0,19
35.1430,2,0,3,1,0,-1.0000,2.0000,10,9,0,0,19
35.1648,2,0,3,1,0,-1.0000,2.0000,10,9,0,0,19
35.1860,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.2078,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.2277,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.2489,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.2704,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.2903,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.3309,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.3463,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.3598,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.3763,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.3990,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.4205,2,0,3,0,0,-1.0000,2.0000,10,10,0,0,20
35.4415,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.4622,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.4813,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.5033,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.5428,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.5568,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.5705,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.5919,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.6125,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.6331,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.6544,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.6774,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.6979,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.7158,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.7557,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.7684,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.7820,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.8058,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.8259,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.8448,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.8648,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.8880,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.9109,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.9293,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.9450,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.9661,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
35.9877,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
36.0074,2,0,3,1,0,-1.0000,1.0000,10,10,0,0,20
36.0273,2,0,3,1,0,-1.0000,1.0000,10,10,0,0,20
36.0449,2,0,3,1,0,-1.0000,1.0000,10,10,0,0,20
36.0650,2,0,3,1,0,-1.0000,1.0000,10,10,0,0,20
36.0864,2,0,3,1,0,-1.0000,1.0000,10,10,0,0,20
36.1065,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.1262,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.1439,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.1652,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.1859,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.2059,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.2256,2,0,3,1,0,-1.0000,0.0000,10,10,0,0,20
36.2433,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.2641,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.2853,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.3057,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.3255,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.3463,2,0,3,0,0,-1.0000,0.0000,10,10,0,0,20
36.3863,2,0,3,0,1,-1.0000,1.0000,10,10,0,0,20
36.4019,2,0,3,0,0,-1.0000,1.0000,10,10,0,0,20
36.4154,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.4313,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.4540,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.4745,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.4949,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.5132,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.5325,2,0,3,0,0,-1.0000,1.0000,10,11,0,0,21
36.5551,2,0,3,1,0,-1.0000,1.0000,10,11,0,0,21
36.5943,2,0,3,1,1,0.0392,2.0000,10,11,0,0,21
36.6112,2,0,3,1,1,0.0392,3.0000,10,11,0,0,21
36.6277,2,0,3,1,0,0.0392,3.0000,10,11,0,0,21
36.6420,2,0,3,1,0,0.0392,3.0000,10,11,0,0,21
36.6660,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.6855,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.7075,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.7269,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.7444,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.7653,2,0,3,0,0,0.0392,3.0000,10,11,0,0,21
36.8074,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.8224,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.8393,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.8547,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.8765,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.8986,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.9215,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.9422,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.9600,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
36.9823,2,0,3,1,0,-1.0000,3.0000,10,11,0,0,21
37.0008,2,0,3,1,1,0.1935,4.0000,10,11,0,0,21
37.0219,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.0429,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.0661,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.0859,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.1051,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.1245,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.1475,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.1649,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.1877,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.2075,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.2274,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.2471,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.2665,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.2883,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.3089,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.3270,2,0,3,0,1,0.1935,5.0000,10,11,0,0,21
37.3480,2,0,3,0,0,0.1935,5.0000,10,11,0,0,21
37.3664,2,0,3,0,0,0.1935,5.0000,10,11,0,0,21
37.3873,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.4096,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.4278,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.4467,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.4663,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.4869,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.5087,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.5263,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.5478,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.5666,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.5875,2,0,3,0,0,0.1935,4.0000,10,11,0,0,21
37.6092,2,0,3,0,0,0.1935,3.0000,10,11,0,0,21
37.6277,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.6496,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.6692,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.6893,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.7085,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.7315,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.7495,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.7685,2,0,3,0,0,0.1935,2.0000,10,11,0,0,21
37.7896,2,0,3,0,1,0.1935,3.0000,10,11,0,0,21
37.8116,2,0,3,0,0,0.1935,3.0000,10,11,0,0,21
37.8530,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.8719,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.8876,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.9025,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.9204,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.9440,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.9639,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
37.9841,2,0,3,0,0,0.1935,3.0000,10,12,0,0,22
38.0035,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.0244,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.0655,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.0795,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.0935,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.1098,2,0,3,0,0,0.1935,2.0000,10,12,0,0,22
38.1311,2,0,3,0,0,0.1935,2.0000,10,13,0,0,23
38.1529,2,0,3,0,0,0.1935,2.0000,10,13,0,0,23
38.1730,2,0,3,0,1,0.1935,3.0000,10,13,0,0,23
38.1925,2,0,3,0,1,0.1935,4.0000,10,13,0,0,23
38.2130,2,0,3,0,0,0.1935,4.0000,10,13,0,0,23
38.2358,2,0,3,0,0,0.1935,4.0000,10,13,0,0,23
38.2749,2,0,3,0,0,0.1935,4.0000,10,13,0,0,23
38.2890,2,0,3,0,0,0.1935,4.0000,10,13,0,0,23
38.3021,2,0,3,0,0,0.1935,4.0000,10,13,0,0,23
38.3214,2,0,3,1,0,-1.0000,4.0000,10,13,0,0,23
38.3447,2,0,3,1,0,-1.0000,3.0000,10,13,0,0,23
38.3645,2,0,3,1,1,0.0432,4.0000,10,13,0,0,23
38.3878,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.4059,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.4279,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.4502,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.4705,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.4917,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.5123,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.5335,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.5550,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.5756,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.5981,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.6188,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.6406,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.6621,2,0,3,1,0,0.0432,4.0000,10,13,0,0,23
38.6860,1,1,4,0,0,0.0432,4.0000,11,13,0,0,24
38.7075,1,0,4,0,0,0.0432,4.0000,11,13,0,0,24
38.7275,1,0,4,0,0,0.0432,4.0000,11,13,0,0,24
38.7488,1,0,4,0,0,0.0432,4.0000,11,13,0,0,24
38.7700,1,0,4,0,0,0.0432,4.0000,11,13,0,0,24
38.7910,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.8137,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.8342,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.8551,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.8775,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.9180,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.9348,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.9492,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.9672,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
38.9894,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.0130,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.0334,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.0548,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.0780,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.0979,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.1205,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.1429,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.1640,1,0,4,0,0,0.0432,3.0000,11,13,0,0,24
39.1862,1,0,4,0,0,0.0432,2.0000,11,13,0,0,24
39.2068,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.2275,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.2489,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.2701,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.2916,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.3119,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.3341,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.3551,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.3763,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.3975,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.4186,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.4399,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.4605,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.4805,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.5027,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.5437,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.5593,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.5753,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.5923,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.6127,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.6331,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.6547,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.6758,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.6983,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.7180,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.7383,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.7587,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.7788,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.7991,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.8205,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.8400,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.8618,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.8806,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.9020,1,0,4,0,0,0.0432,0.0000,11,13,0,0,24
39.9222,1,0,4,0,1,0.0432,1.0000,11,13,0,0,24
39.9426,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.9636,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
39.9832,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.0048,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.0247,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.0445,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.0651,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.0846,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.1051,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.1255,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.1455,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.1655,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.1865,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.2067,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
40.2263,1,0,4,0,0,0.0432,1.0000,11,13,0,0,24
