run_time;current_driver_player_number;driver_changed_this_frame;driver_change_count_total;curve_active;warning_active;driver_input_this_frame;inputs_per_second;player1_collision_counter;player2_collision_counter;player3_collision_counter;player4_collision_counter;collision_count_total
56.13988;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.15083;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.16556;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.19225;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.22088;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.24414;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.26812;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.29044;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.31334;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.33592;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.35962;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.3804;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.4028;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.42372;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.44601;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.46909;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.48798;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.51141;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.53187;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.55261;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.57463;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.59637;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.61685;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.63843;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.65956;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.68119;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.70212;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.72353;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.74582;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.76597;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.78776;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.80977;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.8306;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.85286;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.87553;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.89603;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.91705;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.93705;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.9587;1;0;0;False;0;0;0.0000;17;0;0;0;17
56.98057;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.00242;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.02607;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.04759;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.06952;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.09223;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.11493;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.13685;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.15865;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.18198;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.20579;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.22651;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.25017;1;0;0;False;0;0;0.0000;17;0;0;0;17
57.27156;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.29321;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.31449;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.33736;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.36096;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.40326;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.41546;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.433;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.45702;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.48053;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.50408;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.52783;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.55037;1;0;0;False;0;0;0.0000;18;0;0;0;18
57.5735;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.59759;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.62125;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.64407;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.66847;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.6914;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.71555;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.73669;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.76121;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.78366;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.80751;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.83068;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.85317;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.87531;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.89848;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.92119;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.94414;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.96483;1;0;0;False;1;0;0.0000;18;0;0;0;18
57.9871;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.00786;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.02942;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.05017;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.07143;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.09301;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.11364;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.13425;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.15568;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.1754;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.19833;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.22003;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.24146;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.26176;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.28352;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.30426;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.32676;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.34781;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.36908;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.39308;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.41539;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.43528;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.45637;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.47847;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.49834;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.51927;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.54012;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.56105;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.58068;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.60051;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.62164;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.64243;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.66324;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.68463;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.70435;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.72527;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.74522;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.76595;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.78716;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.80821;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.82772;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.84834;1;0;0;False;1;0;0.0000;18;0;0;0;18
58.86764;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.8893;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.91105;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.93136;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.95292;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.97363;1;0;0;False;0;0;0.0000;18;0;0;0;18
58.99355;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.01412;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.03378;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.07089;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.0845;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.10028;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.12082;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.14213;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.16243;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.18044;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.20251;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.22234;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.24224;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.26369;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.28312;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.30397;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.32323;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.3439;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.36528;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.38552;1;0;0;False;0;0;0.0000;18;0;0;0;18
59.40597;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.4265;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.44518;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.465;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.48657;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.50716;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.5269;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.54731;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.56658;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.58731;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.60847;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.63019;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.65091;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.67378;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.69503;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.71475;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.73642;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.75547;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.77904;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.8013;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.82158;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.84297;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.86489;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.88599;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.90847;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.93311;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.95895;1;0;0;False;1;0;0.0000;18;0;0;0;18
59.97713;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.00026;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.02308;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.0451;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.0671;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.08826;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.11095;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.13299;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.15413;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.17507;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.19476;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.21821;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.24424;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.26778;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.29091;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.31284;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.33521;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.35629;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.37688;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.40172;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.4245;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.44932;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.47076;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.50794;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.51948;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.53386;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.55864;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.58147;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.60321;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.62472;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.64868;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.67141;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.69476;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.7201;1;0;0;False;1;0;0.0000;18;0;0;0;18
60.74569;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.76978;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.79845;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.82059;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.84116;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.86705;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.89185;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.94258;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.96335;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.98013;1;0;0;False;0;0;0.0000;18;0;0;0;18
60.99981;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.02086;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.04666;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.07502;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.09597;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.1439;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.15503;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.17459;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.20449;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.22466;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.26078;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.28526;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.30983;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.33627;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.36103;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.38505;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.40961;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.43839;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.46201;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.48302;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.50798;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.53213;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.55572;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.58047;1;0;0;False;0;0;0.0000;18;0;0;0;18
61.60461;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.62856;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.65657;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.67744;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.70301;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.72799;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.75248;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.77814;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.8031;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.83166;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.85388;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.88056;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.90533;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.93134;1;0;0;False;0;0;0.0000;19;0;0;0;19
61.95531;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.002;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.01391;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.03663;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.06224;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.08633;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.11275;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.13641;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.16157;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.18584;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.2083;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.23425;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.25927;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.28466;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.31215;1;0;0;False;0;0;0.0000;19;0;0;0;19
62.33757;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.36142;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.38697;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.41323;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.44048;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.46511;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.49097;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.51804;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.54367;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.56866;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.59357;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.61897;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.64423;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.67245;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.69771;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.72392;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.7482;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.77504;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.80315;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.8495;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.86093;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.88256;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.90977;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.9345;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.96078;1;0;0;False;1;0;0.0000;20;0;0;0;20
62.98695;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.01429;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.03925;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.06388;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.09025;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.11543;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.14206;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.16231;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.1874;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.20698;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.22972;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.27201;1;0;0;False;1;0;0.0000;20;0;0;0;20
63.28396;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.29784;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.32045;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.34166;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.36418;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.38565;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.40728;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.42891;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.452;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.49479;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.5055;1;0;0;False;1;0;0.0000;21;0;0;0;21
63.52015;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.54296;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.56572;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.58459;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.608;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.62968;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.65197;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.67574;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.6966;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.71735;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.73877;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.76157;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.78232;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.80412;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.82636;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.84596;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.86636;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.88838;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.91005;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.93108;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.95172;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.97429;1;0;0;False;0;0;0.0000;21;0;0;0;21
63.99763;1;0;0;False;0;0;0.0000;21;0;0;0;21
64.01743;1;0;0;False;0;0;0.0000;21;0;0;0;21
64.03814;1;0;0;False;0;0;0.0000;21;0;0;0;21
64.05947;1;0;0;False;0;0;0.0000;21;0;0;0;21
64.08006;1;0;0;False;0;0;0.0000;21;0;0;0;21
64.10192;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.12409;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.1447;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.16541;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.18687;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.20878;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.23038;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.25207;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.27587;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.2952;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.33744;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.34928;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.36706;1;0;0;False;0;0;0.0000;22;0;0;0;22
64.38986;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.4108;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.43233;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.4557;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.48206;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.50332;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.52541;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.54585;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.56686;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.58736;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.60995;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.63122;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.64938;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.67482;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.69307;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.71394;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.75014;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.7607;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.77728;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.7989;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.82203;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.84354;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.8617;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.88836;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.9043;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.9287;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.95023;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.9721;1;0;0;False;1;0;0.0000;22;0;0;0;22
64.99172;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.01355;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.03651;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.05457;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.07395;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.09618;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.11723;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.13825;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.16076;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.18222;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.2043;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.2269;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.24671;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.26845;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.29069;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.31223;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.3373;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.35722;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.3779;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.39881;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.42308;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.4425;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.46235;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.48399;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.5069;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.52667;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.54739;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.56853;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.58566;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.60756;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.6274;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.64713;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.6646;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.68523;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.70544;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.72559;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.74462;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.76279;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.7849;1;0;0;False;1;0;0.0000;22;0;0;0;22
65.80453;1;0;0;False;0;0;0.0000;22;0;0;0;22
65.82384;1;0;0;False;0;0;0.0000;22;0;0;0;22
65.8418;1;0;0;False;0;0;0.0000;22;0;0;0;22
65.86345;1;0;0;False;0;1;1.0000;22;0;0;0;22
