run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,warning_active,driver_input_this_frame,warning_reaction_time,inputs_per_second,warning_obstacle_result,collision_count_total
4.0544,-1,0,0,0,0,-1.0000,0.0000,,0
4.0735,-1,0,0,0,0,-1.0000,0.0000,,0
4.0961,-1,0,0,0,0,-1.0000,0.0000,,0
4.1193,-1,0,0,0,0,-1.0000,0.0000,,0
4.1424,-1,0,0,0,0,-1.0000,0.0000,,0
4.1644,-1,0,0,0,0,-1.0000,0.0000,,0
4.1878,-1,0,0,0,0,-1.0000,0.0000,,0
4.2098,-1,0,0,0,0,-1.0000,0.0000,,0
4.2334,-1,0,0,0,0,-1.0000,0.0000,,0
4.2551,-1,0,0,0,0,-1.0000,0.0000,,0
4.2777,-1,0,0,0,0,-1.0000,0.0000,,0
4.3017,-1,0,0,0,0,-1.0000,0.0000,,0
4.3253,-1,0,0,0,1,-1.0000,1.0000,,0
4.3506,-1,0,0,0,1,-1.0000,3.0000,,0
4.3729,-1,0,0,0,0,-1.0000,3.0000,,0
4.3949,-1,0,0,0,0,-1.0000,3.0000,,0
4.4172,-1,0,0,0,0,-1.0000,3.0000,,0
4.4388,-1,0,0,0,0,-1.0000,3.0000,,0
4.4619,-1,0,0,0,0,-1.0000,3.0000,,0
4.4843,-1,0,0,0,0,-1.0000,3.0000,,0
4.5069,-1,0,0,0,0,-1.0000,3.0000,,0
4.5299,-1,0,0,0,0,-1.0000,3.0000,,0
4.5530,-1,0,0,0,0,-1.0000,3.0000,,0
4.5747,-1,0,0,0,0,-1.0000,3.0000,,0
4.5970,-1,0,0,0,0,-1.0000,3.0000,,0
4.6201,-1,0,0,0,0,-1.0000,3.0000,,0
4.6421,-1,0,0,0,0,-1.0000,3.0000,,0
4.6654,-1,0,0,0,0,-1.0000,3.0000,,0
4.6880,-1,0,0,0,0,-1.0000,3.0000,,0
4.7112,-1,0,0,0,0,-1.0000,3.0000,,0
4.7336,-1,0,0,0,0,-1.0000,3.0000,,0
4.7557,-1,0,0,0,0,-1.0000,3.0000,,0
4.7794,-1,0,0,0,0,-1.0000,3.0000,,0
4.8019,-1,0,0,0,0,-1.0000,3.0000,,0
4.8245,-1,0,0,1,0,-1.0000,3.0000,,0
4.8470,-1,0,0,1,0,-1.0000,3.0000,,0
4.8698,-1,0,0,1,0,-1.0000,3.0000,,0
4.8923,-1,0,0,1,0,-1.0000,3.0000,,0
4.9153,-1,0,0,1,0,-1.0000,3.0000,,0
4.9385,-1,0,0,1,0,-1.0000,3.0000,,0
4.9603,-1,0,0,1,0,-1.0000,3.0000,,0
4.9829,-1,0,0,1,0,-1.0000,3.0000,,0
5.0055,-1,0,0,1,0,-1.0000,3.0000,,0
5.0278,-1,0,0,1,0,-1.0000,3.0000,,0
5.0509,-1,0,0,1,0,-1.0000,3.0000,,0
5.0730,-1,0,0,1,0,-1.0000,3.0000,,0
5.0948,-1,0,0,1,0,-1.0000,3.0000,,0
5.1187,-1,0,0,1,0,-1.0000,3.0000,,0
5.1400,-1,0,0,1,0,-1.0000,3.0000,,0
5.1636,-1,0,0,1,0,-1.0000,3.0000,,0
5.1856,-1,0,0,1,0,-1.0000,3.0000,,0
5.2075,-1,0,0,1,0,-1.0000,3.0000,,0
5.2301,-1,0,0,1,0,-1.0000,3.0000,,0
5.2526,-1,0,0,1,0,-1.0000,3.0000,,0
5.2732,-1,0,0,1,0,-1.0000,3.0000,,0
5.2979,-1,0,0,1,0,-1.0000,3.0000,,0
5.3199,-1,0,0,1,0,-1.0000,3.0000,,0
5.3427,-1,0,0,1,0,-1.0000,2.0000,,0
5.3651,-1,0,0,1,0,-1.0000,0.0000,,0
5.3895,-1,0,0,1,0,-1.0000,0.0000,,0
5.4138,-1,0,0,1,0,-1.0000,0.0000,,0
5.4370,-1,0,0,1,0,-1.0000,0.0000,,0
5.4582,-1,0,0,1,0,-1.0000,0.0000,,0
5.4828,-1,0,0,1,0,-1.0000,0.0000,,0
5.5043,-1,0,0,1,0,-1.0000,0.0000,,0
5.5263,-1,0,0,1,0,-1.0000,0.0000,,0
5.5480,-1,0,0,1,0,-1.0000,0.0000,,0
5.5679,-1,0,0,1,0,-1.0000,0.0000,,0
5.5916,-1,0,0,1,0,-1.0000,0.0000,,0
5.6135,-1,0,0,1,0,-1.0000,0.0000,,0
5.6375,-1,0,0,1,0,-1.0000,0.0000,,0
5.6602,-1,0,0,1,0,-1.0000,0.0000,,0
5.6805,-1,0,0,1,0,-1.0000,0.0000,,0
5.7025,-1,0,0,1,0,-1.0000,0.0000,,0
5.7245,-1,0,0,1,0,-1.0000,0.0000,,0
5.7463,-1,0,0,1,0,-1.0000,0.0000,,0
5.7681,-1,0,0,1,0,-1.0000,0.0000,,0
5.7920,-1,0,0,1,1,0.9676,1.0000,,0
5.8152,-1,0,0,1,0,0.9676,1.0000,,0
5.8363,-1,0,0,1,0,0.9676,1.0000,,0
5.8598,-1,0,0,1,0,0.9676,1.0000,,0
5.8800,-1,0,0,1,0,0.9676,1.0000,,0
5.9035,-1,0,0,1,0,0.9676,1.0000,,0
5.9255,-1,0,0,1,0,0.9676,1.0000,,0
5.9475,-1,0,0,0,0,0.9676,1.0000,"avoided",0
5.9711,-1,0,0,0,0,0.9676,1.0000,"avoided",0
5.9938,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.0347,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.0478,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.0666,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.0900,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.1132,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.1360,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.1598,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.1816,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.2042,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.2268,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.2488,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.2697,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.2955,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.3145,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.3364,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.3577,-1,0,0,0,1,0.9676,2.0000,"avoided",0
6.3834,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.4064,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.4270,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.4509,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.4726,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.4958,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.5159,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.5374,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.5593,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.5817,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.6027,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.6260,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.6468,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.6684,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.6910,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.7135,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.7350,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.7572,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.7793,-1,0,0,0,0,0.9676,2.0000,"avoided",0
6.8040,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.8215,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.8446,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.8679,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.8905,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.9108,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.9323,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.9548,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.9764,-1,0,0,0,0,0.9676,1.0000,"avoided",0
6.9977,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.0204,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.0413,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.0611,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.0834,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.1052,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.1253,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.1487,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.1695,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.1941,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.2131,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.2388,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.2596,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.2829,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.3056,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.3256,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.3496,-1,0,0,0,0,0.9676,1.0000,"avoided",0
7.3702,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.3937,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.4139,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.4348,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.4580,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.4809,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.5019,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.5253,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.5475,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.5686,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.5937,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.6141,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.6350,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.6561,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.6784,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.7007,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.7219,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.7425,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.7658,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.7870,-1,0,0,0,0,0.9676,0.0000,"avoided",0
7.8132,-1,0,0,1,0,-1.0000,0.0000,,0
7.8369,-1,0,0,1,0,-1.0000,0.0000,,0
7.8571,-1,0,0,1,0,-1.0000,0.0000,,0
7.8779,-1,0,0,1,0,-1.0000,0.0000,,0
7.9003,-1,0,0,1,0,-1.0000,0.0000,,0
7.9219,-1,0,0,1,0,-1.0000,0.0000,,0
7.9455,-1,0,0,1,0,-1.0000,0.0000,,0
7.9671,-1,0,0,1,0,-1.0000,0.0000,,0
7.9920,-1,0,0,1,1,0.1787,2.0000,,0
8.0119,-1,0,0,1,1,0.1787,3.0000,,0
8.0361,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.0577,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.0801,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.1027,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.1251,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.1478,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.1688,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.1932,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.2152,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.2373,-1,0,0,0,0,0.1787,3.0000,"avoided",0
8.2587,-1,0,0,1,0,-1.0000,3.0000,,0
8.2806,-1,0,0,1,0,-1.0000,3.0000,,0
8.3022,-1,0,0,1,0,-1.0000,3.0000,,0
8.3268,-1,0,0,1,0,-1.0000,3.0000,,0
8.3453,-1,0,0,1,0,-1.0000,3.0000,,0
8.3659,-1,0,0,1,0,-1.0000,3.0000,,0
8.3880,-1,0,0,1,0,-1.0000,3.0000,,0
8.4126,-1,0,0,1,0,-1.0000,3.0000,,0
8.4325,-1,0,0,1,0,-1.0000,3.0000,,0
8.4557,-1,0,0,1,0,-1.0000,3.0000,,0
8.4769,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.4990,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.5197,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.5451,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.5660,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.5857,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.6072,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.6303,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.6521,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.6718,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.6930,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.7129,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.7351,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.7545,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.7767,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.7990,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.8210,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.8411,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.8623,-1,0,0,0,0,-1.0000,3.0000,"avoided",0
8.8823,-1,0,0,0,1,-1.0000,4.0000,"avoided",0
8.9025,-1,0,0,0,0,-1.0000,4.0000,"avoided",0
8.9260,-1,0,0,0,0,-1.0000,4.0000,"avoided",0
8.9477,-1,0,0,0,0,-1.0000,4.0000,"avoided",0
8.9698,-1,0,0,0,0,-1.0000,4.0000,"avoided",0
8.9898,-1,0,0,0,0,-1.0000,4.0000,"avoided",0
9.0120,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.0332,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.0550,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.0771,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.0983,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.1196,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.1395,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.1609,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.1810,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.2021,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.2238,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.2523,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.2709,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.2889,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.3086,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.3319,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.3528,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.3734,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.3942,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.4153,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.4358,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.4573,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
9.4773,-1,0,0,0,1,-1.0000,2.0000,"avoided",0
9.4989,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.5216,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.5416,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.5611,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.5835,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.6055,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.6271,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.6491,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.6684,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.6894,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.7111,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.7360,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.7571,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.7799,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.8030,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.8265,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.8465,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.8697,-1,0,0,0,0,-1.0000,2.0000,"avoided",0
9.8913,-1,0,0,0,0,-1.0000,1.0000,"avoided",0
