run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,curve_active,drift_check_active,drift_check_result,warning_active,warning_obstacle_id,driver_input_this_frame,inputs_per_second,hit_obstacle_id_this_frame,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
29.78818,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.85075,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.89911,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.91667,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.93127,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.97096,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.98595,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
29.99982,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.02355,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.04505,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.06795,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.08905,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.11149,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.13404,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
30.1563,1,0,0,0,0,0,0,-1,1,1.0000,-1,0,0,0,0,0
30.17841,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.20158,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.22267,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.24456,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.26638,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.28867,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.31052,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.33271,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.35595,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.37773,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.40061,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.42141,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.44521,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.46659,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.48979,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.51164,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.53357,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.55564,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.57702,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.59936,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.62231,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.64372,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.66874,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.68916,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.71122,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.73288,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.75542,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.77764,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.80045,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.82216,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.84324,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
30.86553,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
