run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,warning_active,driver_input_this_frame,warning_reaction_time,inputs_per_second,warning_obstacle_result,collision_count_total
0.9034,-1,0,0,0,0,-1.0000,1.0000,,0
0.9307,-1,0,0,0,0,-1.0000,1.0000,,0
0.9578,-1,0,0,0,0,-1.0000,1.0000,,0
0.9840,-1,0,0,0,0,-1.0000,1.0000,,0
1.0355,-1,0,0,0,0,-1.0000,1.0000,,0
1.0458,-1,0,0,0,0,-1.0000,0.0000,,0
1.0710,-1,0,0,0,0,-1.0000,0.0000,,0
1.0988,-1,0,0,0,0,-1.0000,0.0000,,0
1.1258,-1,0,0,0,0,-1.0000,0.0000,,0
1.1525,-1,0,0,0,0,-1.0000,0.0000,,0
1.1803,-1,0,0,0,0,-1.0000,0.0000,,0
1.2079,-1,0,0,0,0,-1.0000,0.0000,,0
1.2352,-1,0,0,0,0,-1.0000,0.0000,,0
1.2621,-1,0,0,0,0,-1.0000,0.0000,,0
1.2901,-1,0,0,0,0,-1.0000,0.0000,,0
1.3180,-1,0,0,0,0,-1.0000,0.0000,,0
1.3448,-1,0,0,0,0,-1.0000,0.0000,,0
1.3727,-1,0,0,0,0,-1.0000,0.0000,,0
1.4004,-1,0,0,0,0,-1.0000,0.0000,,0
1.4275,-1,0,0,0,0,-1.0000,0.0000,,0
1.4565,-1,0,0,0,0,-1.0000,0.0000,,0
1.4833,-1,0,0,0,0,-1.0000,0.0000,,0
1.5114,-1,0,0,0,0,-1.0000,0.0000,,0
1.5637,-1,0,0,0,0,-1.0000,0.0000,,0
1.5757,-1,0,0,0,0,-1.0000,0.0000,,0
1.6013,-1,0,0,0,0,-1.0000,0.0000,,0
1.6296,-1,0,0,0,0,-1.0000,0.0000,,0
1.6568,-1,0,0,0,0,-1.0000,0.0000,,0
1.6837,-1,0,0,0,0,-1.0000,0.0000,,0
1.7139,-1,0,0,0,0,-1.0000,0.0000,,0
1.7430,-1,0,0,0,0,-1.0000,0.0000,,0
1.7720,-1,0,0,0,0,-1.0000,0.0000,,0
1.8013,-1,0,0,0,0,-1.0000,0.0000,,0
1.8315,-1,0,0,0,0,-1.0000,0.0000,,0
1.8602,-1,0,0,0,0,-1.0000,0.0000,,0
1.8905,-1,0,0,0,0,-1.0000,0.0000,,0
1.9196,-1,0,0,0,0,-1.0000,0.0000,,0
1.9490,-1,0,0,0,0,-1.0000,0.0000,,0
1.9807,-1,0,0,0,0,-1.0000,0.0000,,0
2.0096,-1,0,0,0,0,-1.0000,0.0000,,0
2.0640,-1,0,0,0,0,-1.0000,0.0000,,0
2.0977,-1,0,0,0,0,-1.0000,0.0000,,0
2.1100,-1,0,0,0,0,-1.0000,0.0000,,0
2.1366,-1,0,0,0,0,-1.0000,0.0000,,0
2.1673,-1,0,0,0,0,-1.0000,0.0000,,0
2.1965,-1,0,0,0,0,-1.0000,0.0000,,0
2.2274,-1,0,0,0,0,-1.0000,0.0000,,0
2.2578,-1,0,0,0,0,-1.0000,0.0000,,0
2.2883,-1,0,0,0,0,-1.0000,0.0000,,0
2.3173,-1,0,0,0,0,-1.0000,0.0000,,0
2.3474,-1,0,0,0,0,-1.0000,0.0000,,0
2.3782,-1,0,0,0,0,-1.0000,0.0000,,0
2.4071,-1,0,0,0,0,-1.0000,0.0000,,0
2.4406,-1,0,0,0,0,-1.0000,0.0000,,0
2.4676,-1,0,0,0,0,-1.0000,0.0000,,0
2.4972,-1,0,0,0,0,-1.0000,0.0000,,0
2.5246,-1,0,0,0,0,-1.0000,0.0000,,0
2.5547,-1,0,0,0,0,-1.0000,0.0000,,0
2.5844,-1,0,0,0,0,-1.0000,0.0000,,0
2.6374,-1,0,0,0,0,-1.0000,0.0000,,0
2.6506,-1,0,0,0,0,-1.0000,0.0000,,0
2.6738,-1,0,0,0,0,-1.0000,0.0000,,0
2.7026,-1,0,0,0,0,-1.0000,0.0000,,0
2.7315,-1,0,0,0,0,-1.0000,0.0000,,0
2.7600,-1,0,0,0,0,-1.0000,0.0000,,0
2.7893,-1,0,0,0,0,-1.0000,0.0000,,0
2.8176,-1,0,0,0,0,-1.0000,0.0000,,0
2.8478,-1,0,0,0,0,-1.0000,0.0000,,0
2.8773,-1,0,0,0,0,-1.0000,0.0000,,0
2.9076,-1,0,0,0,0,-1.0000,0.0000,,0
2.9357,-1,0,0,0,0,-1.0000,0.0000,,0
2.9673,-1,0,0,0,0,-1.0000,0.0000,,0
2.9944,-1,0,0,0,0,-1.0000,0.0000,,0
3.0241,-1,0,0,0,0,-1.0000,0.0000,,0
3.0533,-1,0,0,0,0,-1.0000,0.0000,,0
3.0824,-1,0,0,0,0,-1.0000,0.0000,,0
3.1113,-1,0,0,0,0,-1.0000,0.0000,,0
3.1656,-1,0,0,0,0,-1.0000,0.0000,,0
3.1794,-1,0,0,0,0,-1.0000,0.0000,,0
3.2070,-1,0,0,0,0,-1.0000,0.0000,,0
3.2387,-1,0,0,0,0,-1.0000,0.0000,,0
3.2682,-1,0,0,0,0,-1.0000,0.0000,,0
3.3004,-1,0,0,0,0,-1.0000,0.0000,,0
3.3313,-1,0,0,0,0,-1.0000,0.0000,,0
3.3623,-1,0,0,0,0,-1.0000,0.0000,,0
3.3927,-1,0,0,0,0,-1.0000,0.0000,,0
3.4233,-1,0,0,0,0,-1.0000,0.0000,,0
3.4542,-1,0,0,0,0,-1.0000,0.0000,,0
3.4846,-1,0,0,0,0,-1.0000,0.0000,,0
3.5147,-1,0,0,0,0,-1.0000,0.0000,,0
3.5471,-1,0,0,0,0,-1.0000,0.0000,,0
3.5755,-1,0,0,0,0,-1.0000,0.0000,,0
3.6143,-1,0,0,0,0,-1.0000,0.0000,,0
3.6695,-1,0,0,0,0,-1.0000,0.0000,,0
3.6822,-1,0,0,0,0,-1.0000,0.0000,,0
3.7098,-1,0,0,0,0,-1.0000,0.0000,,0
3.7386,-1,0,0,0,0,-1.0000,0.0000,,0
3.7696,-1,0,0,0,0,-1.0000,0.0000,,0
3.8021,-1,0,0,0,0,-1.0000,0.0000,,0
3.8319,-1,0,0,0,0,-1.0000,0.0000,,0
3.8681,-1,0,0,0,0,-1.0000,0.0000,,0
3.8970,-1,0,0,0,0,-1.0000,0.0000,,0
3.9276,-1,0,0,0,0,-1.0000,0.0000,,0
3.9567,-1,0,0,0,0,-1.0000,0.0000,,0
4.0103,-1,0,0,0,0,-1.0000,0.0000,,0
4.0223,-1,0,0,0,0,-1.0000,0.0000,,0
4.0470,-1,0,0,0,0,-1.0000,0.0000,,0
4.0754,-1,0,0,0,0,-1.0000,0.0000,,0
4.1062,-1,0,0,0,0,-1.0000,0.0000,,0
4.1364,-1,0,0,0,0,-1.0000,0.0000,,0
4.1884,-1,0,0,0,0,-1.0000,0.0000,,0
4.2010,-1,0,0,0,0,-1.0000,0.0000,,0
4.2253,-1,0,0,0,0,-1.0000,0.0000,,0
4.2539,-1,0,0,0,0,-1.0000,0.0000,,0
4.2813,-1,0,0,0,0,-1.0000,0.0000,,0
4.3100,-1,0,0,0,0,-1.0000,0.0000,,0
4.3381,-1,0,0,0,1,-1.0000,2.0000,,0
4.3661,-1,0,0,0,1,-1.0000,3.0000,,0
4.3935,-1,0,0,0,0,-1.0000,3.0000,,0
4.4223,-1,0,0,0,0,-1.0000,3.0000,,0
4.4504,-1,0,0,0,0,-1.0000,3.0000,,0
4.4786,-1,0,0,0,0,-1.0000,3.0000,,0
4.5064,-1,0,0,0,0,-1.0000,3.0000,,0
4.5344,-1,0,0,0,0,-1.0000,3.0000,,0
4.5618,-1,0,0,0,0,-1.0000,3.0000,,0
4.5890,-1,0,0,0,0,-1.0000,3.0000,,0
4.6161,-1,0,0,0,0,-1.0000,3.0000,,0
4.6669,-1,0,0,0,0,-1.0000,3.0000,,0
4.6988,-1,0,0,0,0,-1.0000,3.0000,,0
4.7092,-1,0,0,0,0,-1.0000,3.0000,,0
4.7331,-1,0,0,0,0,-1.0000,3.0000,,0
4.7592,-1,0,0,0,0,-1.0000,3.0000,,0
4.7865,-1,0,0,0,0,-1.0000,3.0000,,0
4.8130,-1,0,0,0,0,-1.0000,3.0000,,0
4.8397,-1,0,0,0,0,-1.0000,3.0000,,0
4.8674,-1,0,0,0,0,-1.0000,3.0000,,0
4.8942,-1,0,0,0,0,-1.0000,3.0000,,0
4.9216,-1,0,0,0,0,-1.0000,3.0000,,0
4.9484,-1,0,0,0,0,-1.0000,3.0000,,0
4.9753,-1,0,0,0,0,-1.0000,3.0000,,0
5.0017,-1,0,0,0,0,-1.0000,3.0000,,0
5.0295,-1,0,0,0,0,-1.0000,3.0000,,0
5.0560,-1,0,0,0,0,-1.0000,3.0000,,0
5.0839,-1,0,0,0,0,-1.0000,3.0000,,0
5.1107,-1,0,0,0,0,-1.0000,3.0000,,0
5.1374,-1,0,0,0,0,-1.0000,3.0000,,0
5.1644,-1,0,0,0,0,-1.0000,3.0000,,0
5.1912,-1,0,0,0,0,-1.0000,3.0000,,0
5.2411,-1,0,0,0,0,-1.0000,3.0000,,0
5.2512,-1,0,0,0,0,-1.0000,3.0000,,0
5.2762,-1,0,0,0,0,-1.0000,3.0000,,0
5.3043,-1,0,0,0,0,-1.0000,3.0000,,0
5.3311,-1,0,0,0,0,-1.0000,3.0000,,0
5.3578,-1,0,0,0,0,-1.0000,1.0000,,0
5.3839,-1,0,0,0,0,-1.0000,0.0000,,0
5.4105,-1,0,0,0,0,-1.0000,0.0000,,0
5.4367,-1,0,0,0,0,-1.0000,0.0000,,0
5.4635,-1,0,0,0,0,-1.0000,0.0000,,0
5.4902,-1,0,0,0,0,-1.0000,0.0000,,0
5.5159,-1,0,0,0,0,-1.0000,0.0000,,0
5.5437,-1,0,0,0,0,-1.0000,0.0000,,0
5.5699,-1,0,0,0,0,-1.0000,0.0000,,0
5.5965,-1,0,0,0,0,-1.0000,0.0000,,0
5.6234,-1,0,0,0,0,-1.0000,0.0000,,0
5.6501,-1,0,0,0,0,-1.0000,0.0000,,0
5.6771,-1,0,0,0,0,-1.0000,0.0000,,0
5.7033,-1,0,0,0,0,-1.0000,0.0000,,0
5.7535,-1,0,0,0,0,-1.0000,0.0000,,0
5.7636,-1,0,0,0,0,-1.0000,0.0000,,0
5.7888,-1,0,0,0,0,-1.0000,0.0000,,0
5.8150,-1,0,0,0,0,-1.0000,0.0000,,0
5.8430,-1,0,0,0,0,-1.0000,0.0000,,0
5.8696,-1,0,0,0,0,-1.0000,0.0000,,0
5.8987,-1,0,0,0,0,-1.0000,0.0000,,0
5.9256,-1,0,0,0,0,-1.0000,0.0000,,0
5.9521,-1,0,0,0,0,-1.0000,0.0000,,0
5.9798,-1,0,0,0,0,-1.0000,0.0000,,1
6.0074,-1,0,0,0,0,-1.0000,0.0000,,1
6.0346,-1,0,0,0,0,-1.0000,0.0000,,1
6.0618,-1,0,0,0,0,-1.0000,0.0000,,1
6.0901,-1,0,0,0,0,-1.0000,0.0000,,1
6.1174,-1,0,0,0,0,-1.0000,0.0000,,1
6.1446,-1,0,0,0,0,-1.0000,0.0000,,1
6.1960,-1,0,0,0,0,-1.0000,0.0000,,1
6.2067,-1,0,0,0,0,-1.0000,0.0000,,1
6.2558,-1,0,0,0,0,-1.0000,0.0000,,1
6.2673,-1,0,0,0,0,-1.0000,0.0000,,1
6.2901,-1,0,0,0,0,-1.0000,0.0000,,1
6.3187,-1,0,0,0,0,-1.0000,0.0000,,1
6.3465,-1,0,0,0,0,-1.0000,0.0000,,1
6.3727,-1,0,0,0,0,-1.0000,0.0000,,1
6.4017,-1,0,0,0,0,-1.0000,0.0000,,1
6.4309,-1,0,0,0,1,-1.0000,2.0000,,1
6.4584,-1,0,0,0,1,-1.0000,3.0000,,1
6.4853,-1,0,0,0,0,-1.0000,3.0000,,2
6.5157,-1,0,0,0,0,-1.0000,3.0000,,2
6.5493,-1,0,0,0,0,-1.0000,3.0000,,2
6.5788,-1,0,0,0,0,-1.0000,3.0000,,2
6.6073,-1,0,0,0,0,-1.0000,3.0000,,2
6.6369,-1,0,0,0,0,-1.0000,3.0000,,2
6.6633,-1,0,0,0,0,-1.0000,3.0000,,2
6.6902,-1,0,0,0,0,-1.0000,3.0000,,2
6.7166,-1,0,0,0,0,-1.0000,3.0000,,2
6.7660,-1,0,0,0,0,-1.0000,3.0000,,2
6.7765,-1,0,0,0,0,-1.0000,3.0000,,2
6.7992,-1,0,0,0,0,-1.0000,3.0000,,2
6.8255,-1,0,0,0,0,-1.0000,3.0000,,2
6.8526,-1,0,0,0,0,-1.0000,3.0000,,2
6.8795,-1,0,0,0,0,-1.0000,3.0000,,2
6.9085,-1,0,0,0,0,-1.0000,3.0000,,2
6.9353,-1,0,0,0,0,-1.0000,3.0000,,2
6.9623,-1,0,0,0,0,-1.0000,3.0000,,2
6.9910,-1,0,0,0,0,-1.0000,3.0000,,2
7.0407,-1,0,0,0,0,-1.0000,3.0000,,2
7.0514,-1,0,0,0,0,-1.0000,3.0000,,2
7.0753,-1,0,0,0,0,-1.0000,3.0000,,2
7.1025,-1,0,0,0,0,-1.0000,3.0000,,2
7.1292,-1,0,0,0,0,-1.0000,3.0000,,3
7.1567,-1,0,0,0,0,-1.0000,3.0000,,3
7.1838,-1,0,0,0,0,-1.0000,3.0000,,3
7.2111,-1,0,0,0,0,-1.0000,3.0000,,3
7.2609,-1,0,0,0,0,-1.0000,3.0000,,3
7.2919,-1,0,0,0,0,-1.0000,3.0000,,3
7.3028,-1,0,0,0,0,-1.0000,3.0000,,3
7.3266,-1,0,0,0,0,-1.0000,3.0000,,3
7.3549,-1,0,0,0,0,-1.0000,3.0000,,3
7.3814,-1,0,0,0,0,-1.0000,3.0000,,3
7.4084,-1,0,0,0,0,-1.0000,3.0000,,3
7.4347,-1,0,0,0,0,-1.0000,1.0000,,3
7.4625,-1,0,0,0,0,-1.0000,0.0000,,3
7.4892,-1,0,0,0,0,-1.0000,0.0000,,3
7.5155,-1,0,0,0,0,-1.0000,0.0000,,3
7.5427,-1,0,0,0,0,-1.0000,0.0000,,3
7.5697,-1,0,0,0,0,-1.0000,0.0000,,3
7.5954,-1,0,0,0,0,-1.0000,0.0000,,3
7.6235,-1,0,0,0,0,-1.0000,0.0000,,3
7.6510,-1,0,0,0,0,-1.0000,0.0000,,3
7.7020,-1,0,0,0,1,-1.0000,1.0000,,3
7.7143,-1,0,0,0,0,-1.0000,1.0000,,3
7.7390,-1,0,0,0,0,-1.0000,1.0000,,3
7.7667,-1,0,0,0,0,-1.0000,1.0000,,3
7.8164,-1,0,0,0,0,-1.0000,1.0000,,3
7.8285,-1,0,0,0,0,-1.0000,1.0000,,3
7.8514,-1,0,0,0,0,-1.0000,1.0000,,3
7.8792,-1,0,0,0,0,-1.0000,1.0000,,3
7.9046,-1,0,0,0,0,-1.0000,1.0000,,3
7.9344,-1,0,0,0,0,-1.0000,1.0000,,3
7.9600,-1,0,0,0,0,-1.0000,1.0000,,3
7.9871,-1,0,0,0,0,-1.0000,1.0000,,3
8.0127,-1,0,0,0,0,-1.0000,1.0000,,3
8.0391,-1,0,0,0,0,-1.0000,1.0000,,3
8.0658,-1,0,0,0,0,-1.0000,1.0000,,3
8.0929,-1,0,0,0,0,-1.0000,1.0000,,3
8.1181,-1,0,0,0,0,-1.0000,1.0000,,3
8.1463,-1,0,0,0,0,-1.0000,1.0000,,3
8.1709,-1,0,0,0,0,-1.0000,1.0000,,3
8.1980,-1,0,0,0,0,-1.0000,1.0000,,3
8.2238,-1,0,0,0,0,-1.0000,1.0000,,3
8.2499,-1,0,0,0,0,-1.0000,1.0000,,3
8.2766,-1,0,0,0,0,-1.0000,1.0000,,3
8.3259,-1,0,0,0,0,-1.0000,1.0000,,3
8.3361,-1,0,0,0,0,-1.0000,1.0000,,3
8.3614,-1,0,0,0,0,-1.0000,1.0000,,3
8.3865,-1,0,0,0,0,-1.0000,1.0000,,3
8.4126,-1,0,0,0,0,-1.0000,1.0000,,3
8.4388,-1,0,0,0,0,-1.0000,1.0000,,3
8.4651,-1,0,0,0,0,-1.0000,1.0000,,3
8.4908,-1,0,0,0,0,-1.0000,1.0000,,3
8.5399,-1,0,0,0,0,-1.0000,1.0000,,3
8.5498,-1,0,0,0,0,-1.0000,1.0000,,3
8.5725,-1,0,0,0,0,-1.0000,1.0000,,3
8.6026,-1,0,0,0,0,-1.0000,1.0000,,3
8.6285,-1,0,0,0,0,-1.0000,1.0000,,3
8.6546,-1,0,0,0,0,-1.0000,1.0000,,3
8.6801,-1,0,0,0,1,-1.0000,2.0000,,3
8.7061,-1,0,0,0,0,-1.0000,1.0000,,3
8.7542,-1,0,0,0,0,-1.0000,1.0000,,3
8.7652,-1,0,0,0,0,-1.0000,1.0000,,3
8.7868,-1,0,0,0,0,-1.0000,1.0000,,3
8.8332,-1,0,0,0,0,-1.0000,1.0000,,3
8.8430,-1,0,0,0,0,-1.0000,1.0000,,3
8.8658,-1,0,0,0,0,-1.0000,1.0000,,3
8.8913,-1,0,0,0,0,-1.0000,1.0000,,3
8.9141,-1,0,0,0,0,-1.0000,1.0000,,3
8.9478,-1,0,0,0,0,-1.0000,1.0000,,3
8.9736,-1,0,0,0,0,-1.0000,1.0000,,3
8.9994,-1,0,0,0,0,-1.0000,1.0000,,3
9.0239,-1,0,0,0,0,-1.0000,1.0000,,3
9.0494,-1,0,0,0,0,-1.0000,1.0000,,3
9.0733,-1,0,0,0,0,-1.0000,1.0000,,3
9.1008,-1,0,0,0,0,-1.0000,1.0000,,3
9.1261,-1,0,0,0,0,-1.0000,1.0000,,3
9.1495,-1,0,0,0,0,-1.0000,1.0000,,3
9.1781,-1,0,0,0,0,-1.0000,1.0000,,3
9.2033,-1,0,0,0,0,-1.0000,1.0000,,3
9.2272,-1,0,0,0,0,-1.0000,1.0000,,3
9.2547,-1,0,0,0,0,-1.0000,1.0000,,3
9.2802,-1,0,0,0,0,-1.0000,1.0000,,3
9.3039,-1,0,0,0,0,-1.0000,1.0000,,3
9.3544,-1,0,0,0,0,-1.0000,1.0000,,3
9.3831,-1,0,0,0,0,-1.0000,1.0000,,3
9.3926,-1,0,0,0,0,-1.0000,1.0000,,3
9.4156,-1,0,0,0,0,-1.0000,1.0000,,3
9.4385,-1,0,0,0,0,-1.0000,1.0000,,3
9.4677,-1,0,0,0,0,-1.0000,1.0000,,3
9.4930,-1,0,0,0,0,-1.0000,1.0000,,3
9.5161,-1,0,0,0,0,-1.0000,1.0000,,3
9.5431,-1,0,0,0,0,-1.0000,1.0000,,3
9.5711,-1,0,0,0,0,-1.0000,1.0000,,3
9.5950,-1,0,0,0,0,-1.0000,1.0000,,3
9.6221,-1,0,0,0,0,-1.0000,1.0000,,3
9.6477,-1,0,0,0,0,-1.0000,1.0000,,3
9.6706,-1,0,0,0,0,-1.0000,1.0000,,3
9.6997,-1,0,0,0,0,-1.0000,0.0000,,3
9.7245,-1,0,0,0,0,-1.0000,0.0000,,3
9.7472,-1,0,0,0,0,-1.0000,0.0000,,3
9.7760,-1,0,0,0,0,-1.0000,0.0000,,3
9.8008,-1,0,0,0,0,-1.0000,0.0000,,3
9.8265,-1,0,0,0,0,-1.0000,0.0000,,3
9.8743,-1,0,0,0,0,-1.0000,0.0000,,3
9.8848,-1,0,0,0,0,-1.0000,0.0000,,3
9.9065,-1,0,0,0,0,-1.0000,0.0000,,3
9.9319,-1,0,0,0,0,-1.0000,0.0000,,3
9.9573,-1,0,0,0,0,-1.0000,0.0000,,3
9.9818,-1,0,0,0,0,-1.0000,0.0000,,3
10.0327,-1,0,0,0,0,-1.0000,0.0000,,3
10.0428,-1,0,0,0,0,-1.0000,0.0000,,3
10.0639,-1,0,0,0,0,-1.0000,0.0000,,3
10.0896,-1,0,0,0,0,-1.0000,0.0000,,3
10.1162,-1,0,0,0,0,-1.0000,0.0000,,3
10.1394,-1,0,0,0,0,-1.0000,0.0000,,3
10.1674,-1,0,0,0,0,-1.0000,0.0000,,3
10.1927,-1,0,0,0,0,-1.0000,0.0000,,3
10.2165,-1,0,0,0,0,-1.0000,0.0000,,3
10.2446,-1,0,0,0,0,-1.0000,0.0000,,3
10.2696,-1,0,0,0,0,-1.0000,0.0000,,3
10.2932,-1,0,0,0,0,-1.0000,0.0000,,3
10.3224,-1,0,0,0,0,-1.0000,0.0000,,3
10.3464,-1,0,0,0,0,-1.0000,0.0000,,3
10.3954,-1,0,0,0,0,-1.0000,0.0000,,3
10.4048,-1,0,0,0,0,-1.0000,0.0000,,3
10.4285,-1,0,0,0,0,-1.0000,0.0000,,3
10.4538,-1,0,0,0,0,-1.0000,0.0000,,3
10.4799,-1,0,0,0,0,-1.0000,0.0000,,3
10.5053,-1,0,0,0,0,-1.0000,0.0000,,3
10.5274,-1,0,0,0,0,-1.0000,0.0000,,3
10.5566,-1,0,0,0,0,-1.0000,0.0000,,3
10.5813,-1,0,0,0,0,-1.0000,0.0000,,3
10.6055,-1,0,0,0,0,-1.0000,0.0000,,4
10.6331,-1,0,0,0,0,-1.0000,0.0000,,4
10.6575,-1,0,0,0,0,-1.0000,0.0000,,4
10.6810,-1,0,0,0,0,-1.0000,0.0000,,4
10.7095,-1,0,0,0,0,-1.0000,0.0000,,4
10.7340,-1,0,0,0,0,-1.0000,0.0000,,4
10.7596,-1,0,0,0,0,-1.0000,0.0000,,4
10.7844,-1,0,0,0,0,-1.0000,0.0000,,4
10.8112,-1,0,0,0,0,-1.0000,0.0000,,4
10.8574,-1,0,0,0,0,-1.0000,0.0000,,4
10.8875,-1,0,0,0,0,-1.0000,0.0000,,4
10.8967,-1,0,0,0,0,-1.0000,0.0000,,4
10.9196,-1,0,0,0,0,-1.0000,0.0000,,4
10.9448,-1,0,0,0,0,-1.0000,0.0000,,4
10.9705,-1,0,0,0,0,-1.0000,0.0000,,4
10.9959,-1,0,0,0,0,-1.0000,0.0000,,4
11.0253,-1,0,0,0,0,-1.0000,0.0000,,4
11.0491,-1,0,0,0,0,-1.0000,0.0000,,4
11.0801,-1,0,0,0,0,-1.0000,0.0000,,4
11.1049,-1,0,0,0,0,-1.0000,0.0000,,4
11.1290,-1,0,0,0,0,-1.0000,0.0000,,4
11.1571,-1,0,0,0,0,-1.0000,0.0000,,4
11.1830,-1,0,0,0,0,-1.0000,0.0000,,5
11.2090,-1,0,0,0,0,-1.0000,0.0000,,5
11.2350,-1,0,0,0,0,-1.0000,0.0000,,5
11.2601,-1,0,0,0,0,-1.0000,0.0000,,5
11.2836,-1,0,0,0,0,-1.0000,0.0000,,5
11.3128,-1,0,0,0,0,-1.0000,0.0000,,5
11.3379,-1,0,0,0,0,-1.0000,0.0000,,5
11.3619,-1,0,0,0,0,-1.0000,0.0000,,5
11.4125,-1,0,0,0,0,-1.0000,0.0000,,5
11.4227,-1,0,0,0,0,-1.0000,0.0000,,5
11.4449,-1,0,0,0,0,-1.0000,0.0000,,5
11.4726,-1,0,0,0,0,-1.0000,0.0000,,5
11.5032,-1,0,0,0,0,-1.0000,0.0000,,5
11.5286,-1,0,0,0,0,-1.0000,0.0000,,5
11.5540,-1,0,0,0,0,-1.0000,0.0000,,5
11.5799,-1,0,0,0,0,-1.0000,0.0000,,5
11.6049,-1,0,0,0,0,-1.0000,0.0000,,5
11.6287,-1,0,0,0,0,-1.0000,0.0000,,5
11.6563,-1,0,0,0,0,-1.0000,0.0000,,5
11.6809,-1,0,0,0,0,-1.0000,0.0000,,5
11.7047,-1,0,0,0,0,-1.0000,0.0000,,5
11.7336,-1,0,0,0,0,-1.0000,0.0000,,5
11.7577,-1,0,0,0,0,-1.0000,0.0000,,5
11.7822,-1,0,0,0,0,-1.0000,0.0000,,5
11.8096,-1,0,0,0,0,-1.0000,0.0000,,5
11.8347,-1,0,0,0,0,-1.0000,0.0000,,5
11.8597,-1,0,0,0,0,-1.0000,0.0000,,5
11.8838,-1,0,0,0,0,-1.0000,0.0000,,5
11.9332,-1,0,0,0,0,-1.0000,0.0000,,5
11.9428,-1,0,0,0,0,-1.0000,0.0000,,5
11.9661,-1,0,0,0,0,-1.0000,0.0000,,5
11.9911,-1,0,0,0,0,-1.0000,0.0000,,5
12.0159,-1,0,0,0,0,-1.0000,0.0000,,5
12.0452,-1,0,0,0,0,-1.0000,0.0000,,5
12.0696,-1,0,0,0,0,-1.0000,0.0000,,5
12.0933,-1,0,0,0,0,-1.0000,0.0000,,5
12.1205,-1,0,0,0,0,-1.0000,0.0000,,5
12.1456,-1,0,0,0,0,-1.0000,0.0000,,5
12.1709,-1,0,0,0,0,-1.0000,0.0000,,5
12.1940,-1,0,0,0,0,-1.0000,0.0000,,5
12.2226,-1,0,0,0,0,-1.0000,0.0000,,5
12.2470,-1,0,0,0,0,-1.0000,0.0000,,5
12.2703,-1,0,0,0,0,-1.0000,0.0000,,5
12.2973,-1,0,0,0,0,-1.0000,0.0000,,5
12.3230,-1,0,0,0,0,-1.0000,0.0000,,5
12.3480,-1,0,0,0,0,-1.0000,0.0000,,5
12.3716,-1,0,0,0,0,-1.0000,0.0000,,5
12.3999,-1,0,0,0,0,-1.0000,0.0000,,5
12.4454,-1,0,0,0,0,-1.0000,0.0000,,5
12.4551,-1,0,0,0,0,-1.0000,0.0000,,6
12.4796,-1,0,0,0,0,-1.0000,0.0000,,6
12.5247,-1,0,0,0,0,-1.0000,0.0000,,6
12.5343,-1,0,0,0,0,-1.0000,0.0000,,6
12.5571,-1,0,0,0,0,-1.0000,0.0000,,6
12.5823,-1,0,0,0,0,-1.0000,0.0000,,6
12.6100,-1,0,0,0,0,-1.0000,0.0000,,6
12.6359,-1,0,0,0,0,-1.0000,0.0000,,6
12.6587,-1,0,0,0,0,-1.0000,0.0000,,6
