run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,curve_active,drift_check_active,drift_check_result,warning_active,warning_obstacle_id,driver_input_this_frame,inputs_per_second,hit_obstacle_id_this_frame,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
25.78122,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
25.84734,1,0,0,0,0,0,0,-1,1,1.0000,-1,0,0,0,0,0
25.8823,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
25.89312,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
25.90791,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
25.95068,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
25.96192,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
25.97942,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.0024,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.02548,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.04902,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.07147,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.09394,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.11653,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.1393,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.16191,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.18552,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.20873,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.2313,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
26.25398,1,0,0,0,0,0,0,-1,1,2.0000,-1,0,0,0,0,0
26.27605,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.2983,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.3208,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.34281,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.36582,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.38751,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.41173,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.43329,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.45547,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.478,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.50078,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.52328,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.54572,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.56816,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.58955,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.61251,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.6339,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
26.65605,1,0,0,0,0,0,0,-1,0,2.0000,-1,0,0,0,0,0
