run_time,current_driver_player_number,driver_changed_this_frame,driver_change_count_total,curve_active,drift_check_active,drift_check_result,warning_active,warning_obstacle_id,driver_input_this_frame,inputs_per_second,hit_obstacle_id_this_frame,player1_collision_counter,player2_collision_counter,player3_collision_counter,player4_collision_counter,collision_count_total
51.91713,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
52.25046,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
52.51185,1,0,0,0,0,0,0,-1,1,1.0000,-1,0,0,0,0,0
52.63985,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
52.77797,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
52.89174,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
52.98877,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.08539,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.18054,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.27502,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.38876,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.49879,1,0,0,0,0,0,0,-1,0,1.0000,-1,0,0,0,0,0
53.59408,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
53.6897,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
53.83195,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
53.96078,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
54.10009,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
54.37203,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
54.50099,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
54.62154,1,0,0,0,0,0,0,-1,0,0.0000,-1,0,0,0,0,0
